country_code,year,debt_to_gdp,current_account_pct_gdp,reserves_months_imports,gdp_growth,inflation,currency_depreciation_pct,political_stability,government_effectiveness,rule_of_law,regulatory_quality,control_of_corruption,bank_npl_pct_loans,exports_pct_gdp,external_debt_pct_gni,external_debt_service_pct_exports,fdi_net_inflows_pct_gdp,fiscal_balance_pct_gdp,food_imports_pct_merch_imports,fuel_exports_pct_merch_exports,imports_pct_gdp,interest_payments_pct_revenue,private_credit_pct_gdp,remittances_pct_gdp,unemployment_rate,sovereign_default,imf_program_entry
IND,2012,47.98563362307623,-5.00488971805303,5.90371509588661,5.45638755164772,9.47899691419793,14.49903365011692,57.01904239448756,41.27003178994725,31.065538919253765,46.03482536466847,59.14090325845878,3.37395391664123,24.534430661418,21.7351878662519,6.71426990966754,1.31293453035323,-3.7644761333206,3.61415055311196,18.7788936146643,31.2592910673332,24.9086652545747,51.8885076473464,3.76554510581057,7.645,0,0
IRN,2012,,,,-3.74717139864109,27.2568127242908,14.687222502275826,59.62504179768258,54.454971423222496,57.51000976620788,73.22913459989516,76.24130273179811,,22.4753001992586,1.15421603802317,0.505689329536826,0.723850091355471,,,,21.6140464814866,,49.6173234830957,,12.275,0,0
IRQ,2012,,13.5507635163078,13.0907943504895,13.9364301737537,6.0890964159516,-0.3276353276350491,77.20586722283713,71.82151865161315,72.05575123066421,65.93283332774197,86.41066204392884,,44.5084353612381,,,1.55961531280073,,,99.749740585093,29.1002492300431,,5.90755944993835,0.124310514637941,7.965,0,0
ISR,2012,,-0.314623011758788,8.75846190779544,2.40993765217618,1.67553715750052,7.763624380310255,47.64697745799772,0.0,0.0,0.0,14.260958278960084,3.45440510625779,34.7734390454533,,,3.42638899025665,-4.46542414192741,7.10744517185122,1.70032816426379,35.3024648732099,10.7937506314723,66.3710636674816,0.26024794777004,6.762,0,0
JOR,2012,75.48214786286309,-13.5170565963848,4.40545435759904,2.40465716535539,4.5152295667099,0.0,43.22712682589254,32.084138235379434,21.483660750455343,28.74624328107706,37.82740037935511,,,58.5598260044692,6.29930345834037,4.4426748997237,-7.37078316999822,17.3865465659055,0.282058142253294,,11.5347328017727,64.7040806138676,11.041223056681,12.2,0,0
KWT,2012,,45.4600006397631,8.51843721530013,6.62587485078971,3.25514600287211,1.4336651286400957,26.10611348816548,37.79420708264284,16.863919347434994,29.71750170158252,46.04820725425102,5.19116857201251,74.7318371141504,,,1.65046109668041,,,,26.2795979898817,,55.7433682729455,0.0015018124321996,2.227,0,0
LBN,2012,,-23.4382140171445,18.5811682725873,2.56479133680038,6.58147447683677,0.0,67.4178917812075,46.36177539313978,43.11474297503058,45.66053783967873,74.67152427730417,3.78697531989083,28.8092128781151,127.212482591364,51.7781580627129,7.06847166156729,-8.6185546928297,15.268676630941,2.01796275219873,59.736289044944,41.2318572302857,89.9553302724696,15.156125951893,7.952,0,0
LBY,2012,,25.7575733312092,40.5251370265739,86.8267484395784,6.05980392156855,3.0639273927656823,67.30267076625071,80.17409212175448,59.18328689319274,76.29262051854,80.91313610903647,,66.8678568492024,,,1.53985903839829,,,,31.3564620676424,,9.33808515595023,,19.03,0,0
LKA,2012,99.14805652389356,-5.69099820826854,3.68897815263594,8.6321813769906,7.54291373239437,15.410042622371714,52.17452804813332,43.8023867348479,31.46099795348875,34.17992770322474,52.141073209945056,3.62758332957378,,51.6165842309571,15.4998497838903,1.33591734742632,-5.15691923088686,11.3958956233089,0.359491962840932,,38.2954907659136,34.0180437825091,8.51637948114988,3.88,0,0
MAR,2012,,-8.95034696939187,4.12037435216039,3.06234368502997,1.28712240079219,6.657328862724466,42.6956355173585,44.61094349799385,37.291247581502176,34.575590916523296,59.13893172139322,5.74656037615339,32.0970961451136,32.3240509195629,10.9736870036953,2.65758712641507,-6.59493456644955,12.4603705117426,5.76450248609948,46.1250057504935,8.45346803134801,87.7618401933056,6.08571534011656,8.99,0,0
MDV,2012,,-6.3922910977274,1.5082286570409,2.38928797963442,10.884695658563,5.224123227254782,36.5450620355357,39.7713441746539,43.469620807853055,42.29875924311968,66.55064901894995,20.9246965468261,,35.923424043945,3.35233535151938,7.89895747225905,,21.1799243555902,0.0343073532681685,,,35.1187463614201,0.10905187264181,9.134,0,0
NPL,2012,,2.66070688066427,7.60892634309321,4.67014192446953,9.45980980357125,15.13882192972643,64.92662792500931,71.60356398070455,45.44551181738424,59.049886565829176,75.92097608839275,,8.75029128721577,17.4328435350797,10.2597284623763,0.42369151125933,-0.543385074168763,16.8472680973275,0.0127445401569673,29.1716147715423,5.31837545822883,48.7543496534141,22.0821265457679,10.632,0,0
OMN,2012,,8.99068507231773,4.36417390706347,8.86312225557018,2.94773495257209,0.0,18.9479204511708,37.11432865560258,17.248166786382097,8.574265841491517,42.11034183137111,,62.7218547578454,,,1.5612029028198,,10.3614905662381,83.5370778993057,39.3529056464546,,36.8201690395642,0.0446313008238938,3.753,0,0
PAK,2012,,-0.936399348037174,3.10654658664889,3.02758391088629,9.68235186055684,8.167173460952968,94.56174848112006,57.950442154406126,59.98683621706722,59.54063816829846,85.60183985407596,,11.8739641473238,25.8754627988566,15.4974439085818,0.343453048660945,,11.0599623222425,1.35053487428845,19.4450091286838,,15.1977662090047,5.60040378648877,3.667,0,0
PSE,2012,,-14.9170751410581,1.24818038165305,6.09645656326154,2.77908768282492,,76.495477274518,52.68757814688176,49.80752911473387,45.54751252747476,56.5021238944552,3.0769175753146,15.3263326889683,,,0.515918270255689,,23.8612251411115,0.239558505403332,51.6029946594148,,24.0475728779365,14.228314544803,19.202,0,0
QAT,2012,,33.1847245628586,5.43006082958833,4.62623675511804,2.31534853431661,0.0,0.0,9.664393550481709,4.449224104601318,4.821677478826644,0.0,,76.4724190759864,,,0.21188872224358,,9.84458695567643,88.0489136744168,29.2739243592311,,37.1284423583344,0.42995324346997,0.48,0,0
SAU,2012,,22.8484723061974,36.4747145801621,5.76157382270968,2.86627029905053,0.0,43.21799411391056,38.8402694456188,32.77849523652893,26.966477044360733,48.16283940696877,1.6697936801687,53.1198476436365,,,0.669626013751334,11.6799058125109,14.054771122829,88.6274591343223,28.6208309025235,0.489917266795932,35.5685109967177,0.0327055489847342,5.622,0,0
SDN,2012,,-16.6318777556219,0.188390712083205,-17.0046884048945,35.5590574147024,33.98830129943518,85.56398180623822,77.73910549819752,71.1480335708081,77.91131200492515,97.2588682714119,,6.85645263673087,62.0028273281422,7.14824601297622,6.14212434699966,-3.2934374153387,22.2255511532903,0.0054295562064285,14.9997218879992,11.3897898331386,11.9423641232484,1.58330324714586,16.973,0,0
SOM,2012,,,,6.69435192556698,,-24.863603494115743,100.0,100.0,100.0,100.0,100.0,,19.5524000374862,67.3687213629642,,2.45906325256211,,,,69.0212460407427,,,,18.771,0,0
SSD,2012,,,,-46.0821223743007,45.5258978371706,-1.303133207313599,65.42480923142232,83.03771926631293,62.80908953198134,78.64092409883285,89.04533077097652,,42.8320523585268,,,1.34937246395858,,,,28.7877590362221,,1.12348529534462,,12.803,0,0
SYR,2012,,,,-26.338904668983,36.7022953364139,33.60630301358511,89.01009706820993,66.20490140213077,68.11387583547251,78.67836808636787,83.6399251728594,,7.71461782136059,11.4414279165918,,,,,,27.6540725102336,,,,13.8,0,0
TUN,2012,22.010659425141316,-7.86572520912914,3.67437262137286,4.21667711535632,4.6118443220664,10.946878662673493,45.101745336174695,34.716931285721074,32.43941034758032,39.68707298176115,41.14984676379677,,45.9128477724564,55.9749620256609,11.6025369076999,3.28518933963283,-4.81843906175359,9.06700335464711,16.7803635249074,55.6378761572116,5.60152180326642,57.8520427359494,4.78893888412121,17.63,0,0
TUR,2012,6.664239623315245,-4.72096418758118,5.52884305144567,4.80762696633448,8.89156996512163,7.226846382175268,51.16459697546573,27.19796021316137,30.30014373593736,19.74630742368794,35.55707740628862,2.7433675978872,24.9658181147838,40.4357594121779,26.771512062507,1.55241965245755,-0.127730797432328,4.40501167048219,4.90475359189769,28.3619431820769,8.3899089364427,51.5586765950105,0.212463719897603,9.21,0,0
YEM,2012,,-0.94521109936014,4.85379752011208,2.39299021364694,9.88538714484871,0.2568599937637939,86.84941717846363,74.09353332001035,68.83039193499138,60.42738255831511,85.88729203893689,,24.8637169658953,22.4223066776646,2.70662767220756,-0.0402221829314871,,32.476138823219,92.1393209494491,36.497920216673,,4.6454040882474,9.46574563057419,13.473,0,0
AFG,2013,,-25.290058564309,8.58813766628177,5.60074465863221,7.38577178397855,8.750937719701342,96.1742220258515,82.60834218362524,79.83880036323666,71.68073049327313,97.89292103363348,4.85228704838131,,12.8048363659593,1.58322814481364,0.239801184405551,2.28247071623154,7.54684020369565,,,0.0350619479814528,4.3216854169302,1.72321110990224,7.921,0,0
ARE,2013,0.0,,,4.9184505919085,1.1011183637571,0.0,8.53352978054404,3.1311620682033645,14.744463816372654,2.853346262060497,0.8958882404312826,5.85229580988926,95.755207057533,,,2.3838227555723,0.217380522482608,5.04314244016449,55.8450474819963,61.6429155817142,,,,2.125,0,0
BGD,2013,,1.3723251518825,4.90974781514545,6.01360565834344,7.53040640913172,-4.592354328423414,72.76210695587848,61.152575103053366,57.46919578392149,61.59784653112297,81.82528963911285,4.84439636539415,19.5378741098798,20.0259278722599,6.11014310075419,1.73532012481503,0.0690736503730761,16.8657778641165,1.13549487669373,26.7585286129376,17.1762291283182,41.7947548053392,9.24470026765418,4.426,0,0
BHR,2013,46.43561563860032,7.12443578913414,2.09918116055192,5.29262224906203,3.30001156888442,0.0,60.65795669737793,27.724007805765915,31.274763851055088,8.013673885374237,34.71106461486315,,100.826651632348,,,11.0211306090707,-3.36024885257168,9.16647390950125,59.0027891704387,83.7628572125021,6.53618901920789,66.9876399343585,,1.184,0,0
BTN,2013,100.0,-24.293493248344,9.26353916294235,1.73634039505693,8.77638345268213,9.65733396252438,8.450531876887005,19.43421476243494,19.59261454224992,58.29982796354075,13.868826909062664,6.97587050610785,37.4343659431634,89.4459115640474,11.8209262922086,1.05127659163372,-4.70025601420684,,,57.618172334879,8.63185857793323,42.2246322971743,0.607310913154019,2.87,0,0
DJI,2013,,-30.7512096888003,1.28168987137256,,2.70603242872186,0.0,35.51508454604072,59.61018680190523,55.70206644244661,55.65303144230508,63.69171508720039,15.3368529632838,156.414102493532,40.6920825984022,1.27737966871977,13.9893763417185,,,,191.30621456487,,22.1463874057357,1.94611108053063,26.149,0,0
DZA,2013,,0.517147116303439,32.7812904978346,2.60000000061164,3.25423910998847,2.363333317569994,61.82234189726926,54.573502475967,49.472731820403645,57.04225991889663,56.07154122754887,10.5639712164988,30.7993649290893,2.32227149466818,0.744237142683795,0.736559065111634,,19.0622423212072,98.3397689163232,28.3516432281546,,15.0652748989807,0.0912495160252352,9.82,0,0
EGY,2013,,-1.22513249838744,2.73003963526374,2.18546605363386,9.46971981064921,13.445489158927698,73.65107717634368,60.88494462751603,51.94426642529607,55.21225350197607,61.74340000412478,,17.0178456245969,16.5588608179564,7.63717373471107,1.45343420769727,-12.6356159965599,17.5098909058737,26.0844601901547,23.3551924317351,33.5278975911524,26.2224394958043,6.18272925177381,13.154,0,0
ERI,2013,,,,,,0.0,52.87325743761746,79.38961755229099,75.77566486922349,92.11252353350348,76.80103017757557,,,,,,,,,,,33.9868058928029,,5.624,0,0
ETH,2013,10.247195619233809,-6.36626399169653,1.97097009114637,10.5822700502552,7.46402192944517,5.206890731732735,63.26155420840968,53.68280651102153,53.49907486773851,65.19324197423087,61.79250146893377,,12.484073558977,26.4725857260442,10.679035983358,2.82040845857162,-1.54263849758058,12.530803211071,0.0012007998702587,28.9877135217855,2.82906963683556,,1.74829264852672,2.251,0,0
IND,2013,55.66358647319094,-2.64566711733892,6.02774649537524,6.38610640091713,10.0178784746104,9.65733396252438,57.60128691156151,40.04752747082502,31.049512384739863,44.11699811671407,58.374792186032,4.0277286350163,25.430861300519,23.3008757774803,8.08000121217609,1.5162764665975,-4.06573304249265,3.58128041095053,20.6668895706043,28.4132706461587,25.6891578331182,52.385709516972,3.76848981172284,7.678,0,0
IRN,2013,,,,-1.52197920494184,36.6030355191029,51.24123519005592,57.85273806289528,55.09721058659215,64.56976889963579,74.47106132353302,74.1069518276966,,25.1829067419072,1.39260534305275,0.444173683773493,0.609501593960532,,27.1072781979137,71.7172687320017,21.9038111775683,,44.5964991335657,,10.595,0,0
IRQ,2013,,6.85843921497559,12.7980431197862,7.62828592298754,1.87949800749416,-0.014291839360005,81.14276325695742,69.91994752088998,72.82127015572169,63.56618467588464,86.5007858998253,,39.6635365352026,,,-0.995279210263068,,,99.7968723357044,27.7464818743646,,6.33564916159929,0.309839415005032,9.222,0,0
ISR,2013,,2.24341717352294,9.41650885394767,4.09013743330735,1.58976347421476,-6.358103280225841,50.4007898526183,0.0,0.0,0.0,15.040813001481146,2.90140768348366,32.8527519137225,,,3.9732882944923,-3.89223300164066,7.48405216127304,1.57983966956452,31.374418442059,10.3732727667444,64.7680421108357,0.256605266557541,6.137,0,0
JOR,2013,74.89196532553044,-9.25155039516621,6.55665747795074,2.72311205964112,4.82462314269537,0.0,45.37252626080327,31.198721544675266,23.492635420625447,29.828614620464432,38.25750002994221,,,67.4266385860852,6.17182141088357,5.1397527233423,-4.90217813607205,17.1295421487715,0.173899859349714,,12.7891227339029,64.1605568285298,14.107057003016,12.6,0,0
KWT,2013,,39.89983649926,8.10687874184372,1.14946552780648,2.68229684085039,1.3052587370780306,25.29630826858548,37.82812206291533,18.50175017873341,29.2284008846205,46.0846817249218,3.64034786311307,70.8610179890485,,,0.823130244872496,,14.9606134655017,94.2171787337716,26.7444733437666,,59.751887354111,0.0024255111250115,2.465,0,0
LBN,2013,,-25.5114319532074,16.1599599729186,3.8278734986016,4.82101956297399,0.0,68.69342336479816,47.92716369356848,46.45027630936757,41.59203223783367,76.06624803507349,3.9655306434989,26.6467547466619,133.127238280872,50.2454947494857,5.67636791033718,-10.0510592391527,15.8236951519334,8.55737748124045,59.5275738453946,43.6635615433405,93.3172929302942,16.1403001328547,8.477,0,0
LBY,2013,,0.0127403569483039,31.6920933071623,-17.9979615745681,2.60581802719517,0.7951576319818564,76.07855644604288,78.8264084653549,70.38491936604018,80.53988135813411,87.4611328792582,,59.8886075843687,,,0.931638601844643,,,,46.4457533337369,,13.7369369068516,,19.311,0,0
LKA,2013,76.36654509018528,-3.30046822137757,3.84760389405601,4.0517463303875,6.90845034828452,1.1486198330985051,49.72067935560376,42.55591028857904,38.436501871856485,35.15799584944251,52.68906083712968,5.57505794057582,,52.2481960961188,14.0822781704545,1.21148000059153,-5.09312876094842,11.9665971594275,0.316453474817973,,38.4984956343047,33.539360763445,8.34308044196111,4.186,0,0
MAR,2013,,-6.77731894447504,4.54168416711332,4.12221286860944,1.88065466724086,-2.583787430467617,45.60579134423918,44.77651376883164,40.8120230161637,32.2464703151559,56.47974211118388,6.62387078084964,30.2532656391617,34.502888034062,15.8587772705737,2.9038626404404,-4.69644517675516,10.7813884917017,7.21783053567622,43.6044908923701,9.00016179365084,83.5655425605352,5.94586343171536,9.23,0,0
MDV,2013,,-3.86626742586717,1.59704253211411,6.97496226412528,3.8056300091943,0.0122013278105538,29.03923719840099,41.16799069398783,51.299398980835086,41.19040084404155,68.76072112430292,17.217700885709,,34.9521788047807,4.14787797452245,10.9503892160384,,22.5044452789247,0.0463037212773749,,,31.2161620904851,0.100296734927995,8.295,0,0
NPL,2013,,5.23137372695534,8.56836277441355,3.52515317129149,9.04016311917645,9.220965802717329,59.00184121322282,69.35294060364551,45.97039662884978,57.48519096470933,74.22770876059879,,9.2946586776145,17.9863596634684,8.81842257769137,0.334712330597339,1.50200419772983,18.4274463961637,0.003173096960438,32.5707170600577,4.15111327345913,50.4622708384351,25.1947048897919,10.666,0,0
OMN,2013,,5.87992091672239,4.07750628970272,5.22770408145942,1.05354820265932,0.0,19.633139476443137,38.75470117980616,19.700746564941284,8.078539594883058,43.999150424536296,,66.0316248510717,,,1.79286446946825,,9.20212102113705,82.6128731508305,46.511896912702,,37.8101763629108,0.0433771731963771,3.553,0,0
PAK,2013,,-1.70727876868057,1.71197854264599,4.36686504978387,7.69215611899565,8.81598008143368,95.36948599834272,57.79179627340483,59.74193983361491,57.24871881138887,81.69984827693467,12.9868868262,12.1774992040696,23.6165694934777,22.786054796032,0.515353849332245,,10.2037449075269,2.10463441086617,18.7127751361147,,14.4059591371388,5.65574753329438,2.954,0,1
PSE,2013,,-14.7723926183376,1.18324871085987,4.69856986552234,1.72439933626931,,73.48813172364785,52.08668200946828,51.15553565459364,43.722613391589285,53.54361483587826,2.88247142261907,15.6198438829492,,,1.40253913684002,,24.9613018313035,0.232120460276173,50.6514742332877,,24.1199685686064,11.0194652216269,19.894,0,0
QAT,2013,,30.4240457483909,6.67015979671203,4.43070196521455,3.22197756829293,0.0,0.0,4.683406432468115,4.019078061625533,4.211695390385884,0.0,,72.7178350242963,,,-0.422882595917482,,9.28140647415725,89.9813548660954,29.6653730820309,,40.0053399938718,0.289036590893845,0.28,0,0
SAU,2013,,18.3253067776542,37.373716349245,2.94563789152025,3.51104209799866,0.0,44.71796910669481,40.56107262295512,33.71677099497824,24.60234927731665,47.984217796338335,1.30683882837442,50.3725164415794,,,0.437984195574321,5.46926748017726,14.5375069021815,87.5705430575713,29.8789849870989,0.399701893703763,39.0113411908332,0.0349167043120865,5.6,0,0
SDN,2013,,-13.5321488136858,0.170670884074813,1.95514463302422,36.5223449139154,33.1322703293456,85.00940437700932,77.01258005469231,72.78141731074467,77.57827416633754,97.30248451215031,,9.50689116839014,56.487760867855,4.90058576864329,3.92312074519106,-1.84506690261176,19.522500121755,5.0106381194167,17.3516333336233,4.40493712020751,10.5177916679111,1.43991386908741,16.273,0,0
SOM,2013,,,,10.9592986164311,,-14.355126593165457,100.0,100.0,100.0,100.0,100.0,,18.6178689226979,58.417132359056,0.0719530835380835,5.09591217775954,,,,64.7231302031399,,,,18.655,0,0
SSD,2013,,,,13.1297311406943,-0.0580909784225664,0.0,80.2129904435344,87.16780419602705,69.05925017227428,80.40276699795015,92.13715002582846,,9.74075785850552,,,-4.30359174766787,,,,41.0704887322407,,1.13382804534706,,12.665,0,0
SYR,2013,,,,-26.3002577493205,40.0318378290723,68.3678077861074,90.27683948746372,71.81872988396698,76.3327650117304,79.05968644606472,84.50931878972769,,7.77801797227006,23.3162725196197,,,,,,36.9272368113289,,,,14.5,0,0
TUN,2013,,-7.96677847902681,3.16318920380025,2.42993096446429,5.31623531326689,4.018631253767697,50.56417683720677,40.14356801878672,34.30064577787451,39.86658013867692,42.10938362052822,,44.889705324588,56.327937751119,10.9788598035086,2.1744128074392,,10.6275600954922,15.2132858501248,54.0652513616158,,57.9598823065191,4.70471677441917,15.934,0,0
TUR,2013,34.402493303569,-5.12686124176872,5.46467548164703,8.48825689298511,7.49309030547693,6.000403194061752,54.10118286141746,29.441108104782344,31.01752737780029,18.34175144077885,36.73246317283849,2.63627102630173,24.403259811358,42.3711460982425,27.1626121370026,1.40962960980578,0.279509002150069,4.90097457080928,6.11133521147795,28.6650931929463,6.97426364209265,59.9792914244143,0.19757471711574,9.713,0,0
YEM,2013,,-3.78691356368033,4.34870138082696,4.82351908493912,10.9684421500198,0.2523141758577629,89.11144507181778,71.2880487562327,68.04307183034702,59.08504221570604,84.74288117346329,,22.3595984891919,19.9195898806446,2.8266027945508,-0.330496410064222,,28.6187727613227,84.9361805839103,30.152279647517,,5.63671954137487,8.2703963723937,13.673,0,0
AFG,2014,,-15.7724198274304,10.7026948461815,2.72454336219565,4.67399603536345,3.376822716807376,94.4615051320116,81.19515001280605,81.28765538656721,71.54806711777707,93.67047466705628,7.7810908959605,,12.3049882693651,1.93817780133484,0.209664794672203,-1.94743593413573,9.51326053298309,,,0.0518220686922314,3.94105709996345,1.23611373619901,7.915,0,0
ARE,2014,,,,4.63291785879667,2.34626865671643,0.0,7.034172029994654,0.0,18.32831145382525,0.0,3.699993650957648,5.31214096469623,94.7738651442525,,,2.60546090290076,-0.0814685014756499,5.52683313407757,50.7904126785472,64.7417651694601,,,,1.999,0,0
BGD,2014,,0.437159797644511,5.58168526462513,6.0610593588495,6.99163889220849,-0.5913028655812983,60.01241424545144,58.016695038627134,56.40150914827071,62.4580976653045,80.37734651790738,9.36516719804562,18.9896599950107,19.1263744321957,6.13466573895137,1.46870305074204,-0.769287559545676,,,25.5244202017989,18.4370651150336,43.7361238704853,8.66899486049041,4.417,0,0
BHR,2014,28.57351950535664,4.38061668747353,2.46566079822188,4.30885692657077,2.64755321246189,0.0,59.82575760540358,27.34400290607808,33.57346253397908,14.182126300239815,39.24771656178984,,92.2255357196123,,,4.36728984042946,-3.47945270439261,9.42227781586713,66.8346508823664,76.3503224222473,7.35881974047496,61.3347998045045,,1.144,0,0
BTN,2014,100.0,-23.4688052620108,11.8031415958018,5.88108550658288,8.27106093949328,4.149758454132462,0.0,27.506470253841155,18.37746924383848,57.10310282586734,0.0,6.75453798371645,34.1893414068432,99.3381192854371,13.1750850942313,1.12656942719562,4.08713013518345,,,53.7449147944863,5.58573790022866,41.0852999502378,0.684145452942166,2.63,0,0
DJI,2014,,23.8932174835351,1.48167498855892,7.19298728463697,1.34186494340162,0.0,41.895801103363,58.16504727623104,61.88986349330503,56.87833791174876,64.48046090161158,18.1882419023322,157.949327841603,42.9271673641205,1.06181589657575,6.88983261287099,,,,140.615207979648,,22.1377018857024,1.70579799013819,26.16,0,0
DZA,2014,,-3.8772158836163,28.1922504423476,4.09999999866501,2.91692692067458,1.5253131808965652,63.43376420401449,47.80235300432609,55.90296978802319,66.63902998216822,60.5032504659058,9.9349604753277,27.6194863705878,2.35485990757709,0.448059126334839,0.628688968391006,,20.1033684945136,97.228399822397,29.3040555963989,,16.4216636360139,1.02637284361066,10.207,0,0
EGY,2014,,-1.94849131455399,2.21204888604566,2.91591188052836,10.0702154687481,3.017085226769617,72.46194961211006,56.88053635651453,56.01654483794744,57.578128810932974,58.88535053338509,,14.2441314553991,14.0020767838652,12.6738497850725,1.50925042253521,-11.0277183098592,20.8840359685848,23.3551757931695,22.6760563380282,30.6852322625376,25.6066805392918,6.40402291079812,13.105,0,0
ERI,2014,,,,,,0.0,49.163295292185175,73.58691235499568,82.52929735873715,94.43495029913451,78.26476891658689,,,,,,,,,,,53.241077381173,,5.637,0,0
ETH,2014,0.0,-10.3781721184148,2.3002950163837,10.2574929627477,6.89001951597192,5.149407079151218,63.42324462428025,51.56280114029765,53.28208773872139,62.70802276004266,57.70912772178114,,11.6416199095703,30.5557352254075,11.870058525757,3.33569111068815,-2.6690901624725,8.95942983607244,0.0463693412234373,29.0994642402923,3.0107267564388,,3.23018487802697,2.361,0,0
IND,2014,39.55035589911105,-1.33950896483453,6.5991330802017,7.41022760516977,6.66565671867899,4.149758454132462,53.66711571222487,39.47082363655822,34.66765013918483,46.11585036545175,53.15128905875589,4.34584976316208,22.9679630081172,22.7049198417658,18.6296205367074,1.69565958990806,-3.24743717876857,4.15851458783714,19.6340746160473,25.9542227389497,27.1850847623906,51.8821873589628,3.45190175872427,7.656,0,0
IRN,2014,,,,4.98477506709476,16.6065532357449,40.87668623277139,51.196321609233294,46.20734831751311,69.16307540205125,75.3087692674828,67.38568658745564,,22.8306723891643,1.25206746599556,0.487614453122765,0.45545387401938,,23.3835141856178,67.7953155547417,22.5207477521518,,48.9844792976358,,10.68,0,0
IRQ,2014,,6.94151191976759,11.3259059912738,2.26368817563613,2.23597407904726,0.0,92.69936274880692,65.63170585082361,75.53462936844289,67.98304258343106,86.49382738469549,,38.9417264514779,,,-4.45521124532956,-2.76458776609102,7.1958972279023,99.8860619088129,30.0407604054258,0.682069765435531,6.81429545062197,0.319330124832297,10.59,0,0
ISR,2014,,3.46609589435316,9.9448582355724,3.718144149431,0.467557251908503,-0.9093196027610996,47.55093259294637,3.171561984937915,0.0,1.104391833457987,12.132461727940855,2.16639379251708,31.5531969734526,,,1.92409260277085,-2.27191838510074,7.72744981528175,1.14301444001863,30.2858558244869,7.17029754497307,65.0728810341114,0.273239026232895,5.789,0,0
JOR,2014,75.27689542998559,-6.43399981653877,7.32698091779618,3.32287328047509,2.89947905006057,0.0,48.01679969546224,28.58276673167938,25.87742268630267,30.72773112445247,35.197147658268726,,,66.2217873926144,8.10709321682764,5.37423314588782,-2.02745525352398,17.7724667290356,0.167919629735253,,12.7414827453355,60.5995603657342,15.714081206619,11.9,0,0
KWT,2014,,33.1790758712171,8.03008854467478,0.500914669444924,2.90892672858625,0.3447589565584819,29.125487851964404,35.2076047751484,28.922355205746936,36.10493208954096,48.12795641638584,2.89041261906889,68.5055251263225,,,0.298681408941651,,15.6160360140515,95.2169457886681,31.5316647155213,,67.6407157377814,0.0023605943555812,2.9,0,0
LBN,2014,,-26.2298655609816,16.7591540464763,2.48406010500743,1.8546042134091,0.0,72.07209469371847,46.45985195480471,51.42651339545819,48.04684826899191,77.60150421073675,4.0080407149345,23.7561644984684,135.672761134402,56.8710153226803,5.95175528625723,-8.22876236898969,17.2831066063169,0.975199707169866,56.0609920940944,43.6457993768457,98.2255475847967,14.9511646268716,8.84,0,0
LBY,2014,,-33.1750366593745,28.693877908734,-23.0428058282215,2.43294141599233,0.0558504866781211,93.0103113078172,82.34668842175508,79.94962664656869,95.72585647229452,90.64755674399233,,32.2383210024013,,,,,,,44.2865616357103,,19.3187188616,,19.295,0,0
LKA,2014,71.74040207584675,-2.40840557196081,3.92468380375978,6.37797889684965,3.1790022823606,1.158801824985175,46.49503419311817,35.240636673198864,40.83981433234783,34.24398522554131,54.429640650915175,4.23421449884782,,52.3589316985507,38.2320892792974,1.08277813405104,-5.36533787301632,13.2042965878645,2.6384817081413,,36.7640390271581,34.4936288810274,8.52566411916688,4.157,0,0
MAR,2014,,-5.53783287947428,4.57755268835333,2.7192440802029,0.442310053557048,0.0099074549898404,42.578027508415786,46.542974270186406,41.21918223683682,32.454816825929434,53.24341906919524,7.26696282330555,30.1329866374292,37.1250189916679,12.9466515206553,2.95925435484489,-4.48013338605667,12.2148627181969,5.06512046366423,41.7605801165106,9.55613343961327,83.5103076143461,6.53793335615207,9.7,0,0
MDV,2014,,-3.18665825232612,2.36806725354456,7.86068643108074,2.12000175718134,0.0890463071030322,18.392695721251357,43.844539070415074,47.19839236512155,42.37888525185839,58.877008803263664,17.4741516990976,91.2941274036136,32.944864777841,5.37611349354682,9.01659145068896,-2.03308998813569,21.0278620137119,0.0466777384759983,74.6851237568163,6.52185560375682,28.954899775636,0.0938516278548094,7.461,0,0
NPL,2014,,2.18298241690426,8.43501141324674,6.01148284250441,8.36415469659563,4.802575562224471,54.37587341589438,63.818880605496254,47.66940577001791,56.76198237754069,68.3061104745387,,10.124042118155,17.2597307021914,8.13428693517382,0.133746236524448,1.56338345898961,17.9357254489643,0.0042769197140458,35.8585994934377,2.97502095784131,54.4670476035098,25.9051136185799,10.62,0,0
OMN,2014,,4.62995815380296,4.52170368798391,1.29225229411081,1.01401483924156,0.0,15.9662735371181,35.26702795310912,22.944598812763832,9.438652535084715,38.11384543123879,,61.4401786616091,,,1.3876575353227,,12.3258536454132,81.6727512854849,40.8385424265209,,40.9964363798579,0.0420842358063901,3.453,0,0
PAK,2014,,-1.34787339235798,3.06826560863817,4.11642817161422,7.18938402847028,-0.5203350493389652,98.3609239272692,57.935268082720725,60.16530585640592,57.76686186144829,74.01133804001026,12.265792482412,11.1949717426146,24.0363183529915,15.5835259640491,0.695308116834202,,11.7285287779163,2.64194644110697,18.2748539477852,,14.0363434269816,6.35394444445627,1.827,0,0
