reporter_code,flow,year,partner_comtrade_code,partner_code,value_usd
EGY,X,2025,498,,2579150.566
EGY,X,2025,499,,33939796.848
EGY,X,2025,504,MAR,1085632312.212
EGY,X,2025,508,,46643876.539
EGY,X,2025,512,OMN,188626711.552
EGY,X,2025,516,,1325182.08
EGY,X,2025,524,NPL,807252.046
EGY,X,2025,527,,5592.5
EGY,X,2025,528,,1118739474.041
EGY,X,2025,531,,422958.017
EGY,X,2025,548,,19496.2
EGY,X,2025,554,,7212955.296
EGY,X,2025,558,,1024848.22
EGY,X,2025,562,,10823299.996
EGY,X,2025,566,,201674488.3
EGY,X,2025,579,,27330551.41
EGY,X,2025,586,PAK,123950546.89
EGY,X,2025,591,,19591837.914
EGY,X,2025,598,,13760.0
EGY,X,2025,600,,3605045.565
EGY,X,2025,604,,19885624.583
EGY,X,2025,608,,15868523.276
EGY,X,2025,616,,433080394.682
EGY,X,2025,620,,138287842.841
EGY,X,2025,624,,486317.71
EGY,X,2025,634,QAT,119944577.579
EGY,X,2025,642,,600695060.748
EGY,X,2025,643,,810810855.699
EGY,X,2025,646,,49026540.346
EGY,X,2025,659,,21284.26
EGY,X,2025,662,,114845.0
EGY,X,2025,670,,133998.4
EGY,X,2025,678,,1392699.362
EGY,X,2025,682,SAU,2981209224.376
EGY,X,2025,686,,77025447.06
EGY,X,2025,688,,62694572.713
EGY,X,2025,690,,6523290.473
EGY,X,2025,694,,24078606.871
EGY,X,2025,699,IND,641583155.39
EGY,X,2025,702,,20937048.109
EGY,X,2025,703,,280040581.793
EGY,X,2025,704,,61143527.025
EGY,X,2025,705,,384081358.631
EGY,X,2025,706,SOM,131828223.601
EGY,X,2025,710,,162308780.518
EGY,X,2025,716,,40496892.223
EGY,X,2025,724,,1415711083.295
EGY,X,2025,728,SSD,3321567.63
EGY,X,2025,729,SDN,933302902.41
EGY,X,2025,740,,4154223.436
EGY,X,2025,748,,10344412.0
EGY,X,2025,752,,49957057.573
EGY,X,2025,757,,1758780063.93
EGY,X,2025,760,SYR,422917991.411
EGY,X,2025,762,,564702.637
EGY,X,2025,764,,24343165.076
EGY,X,2025,768,,29313341.727
EGY,X,2025,780,,2031782.6
EGY,X,2025,784,ARE,7030540628.601
EGY,X,2025,788,TUN,439693184.674
EGY,X,2025,792,TUR,3296689907.642
EGY,X,2025,795,,1233435.05
EGY,X,2025,800,,115873700.509
EGY,X,2025,804,,98559241.266
EGY,X,2025,807,,54308267.776
EGY,X,2025,826,,1597873192.533
EGY,X,2025,834,,51863775.412
EGY,X,2025,837,,864777214.18
EGY,X,2025,842,,2706227341.341
EGY,X,2025,854,,28239844.721
EGY,X,2025,858,,11602306.215
EGY,X,2025,860,,8304008.611
EGY,X,2025,862,,10437414.521
EGY,X,2025,882,,5115.5
EGY,X,2025,887,YEM,335799290.114
EGY,X,2025,894,,19936607.46
EGY,X,2025,899,,156302295.413
IRQ,M,2023,12,DZA,550250.0
IRQ,M,2023,31,,27560.0
IRQ,M,2023,32,,49952117.0
IRQ,M,2023,36,,10750301.0
IRQ,M,2023,40,,9881855.0
IRQ,M,2023,48,BHR,5033322.0
IRQ,M,2023,50,BGD,33710.0
IRQ,M,2023,51,,46207.0
IRQ,M,2023,56,,67530337.0
IRQ,M,2023,76,,489796627.0
IRQ,M,2023,100,,60392426.0
IRQ,M,2023,104,,374400.0
IRQ,M,2023,112,,931820.0
IRQ,M,2023,124,,153686146.0
IRQ,M,2023,140,,84000.0
IRQ,M,2023,144,LKA,51159616.0
IRQ,M,2023,152,,175608.0
IRQ,M,2023,156,,4345465220.0
IRQ,M,2023,170,,15287000.0
IRQ,M,2023,191,,1732056.0
IRQ,M,2023,196,,6796660.0
IRQ,M,2023,203,,159903561.0
IRQ,M,2023,208,,32816653.0
IRQ,M,2023,212,,1734.0
IRQ,M,2023,214,,66325.0
IRQ,M,2023,218,,62179372.0
IRQ,M,2023,231,ETH,270420.0
IRQ,M,2023,232,ERI,1000.0
IRQ,M,2023,233,,65600.0
IRQ,M,2023,246,,100502434.0
IRQ,M,2023,251,,142319803.0
IRQ,M,2023,275,PSE,50510.0
IRQ,M,2023,276,,541422276.0
IRQ,M,2023,300,,19541923.0
IRQ,M,2023,320,,2564050.0
IRQ,M,2023,344,,2678.0
IRQ,M,2023,348,,400530.0
IRQ,M,2023,352,,23065.0
IRQ,M,2023,360,,37673651.0
IRQ,M,2023,364,IRN,3732072221.0
IRQ,M,2023,372,,67391553.0
IRQ,M,2023,380,,131591130.0
IRQ,M,2023,392,,631299476.0
IRQ,M,2023,400,JOR,611084006.0
IRQ,M,2023,404,,302159.0
IRQ,M,2023,408,,857859.0
IRQ,M,2023,410,,856328632.0
IRQ,M,2023,414,KWT,107832494.0
IRQ,M,2023,422,LBN,38013964.0
IRQ,M,2023,428,,281863.0
IRQ,M,2023,440,,8355.0
IRQ,M,2023,442,,79422.0
IRQ,M,2023,450,,1100282.0
IRQ,M,2023,458,,257285279.0
IRQ,M,2023,470,,1572611.0
IRQ,M,2023,484,,167388970.0
IRQ,M,2023,490,,1143368744.0
IRQ,M,2023,504,MAR,15200.0
IRQ,M,2023,512,OMN,28790184.0
IRQ,M,2023,528,,29286795.0
IRQ,M,2023,554,,4009367.0
IRQ,M,2023,566,,87600.0
IRQ,M,2023,568,,291416602.0
IRQ,M,2023,579,,54654.0
IRQ,M,2023,586,PAK,9042708.0
IRQ,M,2023,604,,156760.0
IRQ,M,2023,608,,963706.0
IRQ,M,2023,616,,3477249.0
IRQ,M,2023,620,,18974875.0
IRQ,M,2023,626,,6075.0
IRQ,M,2023,634,QAT,6817103.0
IRQ,M,2023,642,,27745019.0
IRQ,M,2023,643,,15997520.0
IRQ,M,2023,682,SAU,390024019.0
IRQ,M,2023,688,,17200.0
IRQ,M,2023,699,IND,962375965.0
IRQ,M,2023,702,,55345732.0
IRQ,M,2023,703,,69786722.0
IRQ,M,2023,704,,53770224.0
IRQ,M,2023,705,,6991844.0
IRQ,M,2023,706,SOM,2850542.0
IRQ,M,2023,710,,17688835.0
IRQ,M,2023,724,,151457045.0
IRQ,M,2023,729,SDN,117164.0
IRQ,M,2023,752,,53687827.0
IRQ,M,2023,757,,66270791.0
IRQ,M,2023,760,SYR,57739841.0
IRQ,M,2023,764,,540961232.0
IRQ,M,2023,784,ARE,975534710.0
IRQ,M,2023,788,TUN,2199988.0
IRQ,M,2023,792,TUR,343091889.0
IRQ,M,2023,795,,233607.0
IRQ,M,2023,804,,179566131.0
IRQ,M,2023,818,EGY,204571437.0
IRQ,M,2023,826,,112497550.0
IRQ,M,2023,842,,1505800180.0
IRQ,M,2023,858,,47000.0
IRQ,M,2023,860,,211924.0
IRQ,M,2023,887,YEM,1892570.0
IRQ,M,2023,899,,4311898981.0
IRQ,X,2023,36,,1033080.0
IRQ,X,2023,56,,60000.0
IRQ,X,2023,156,,198000.0
IRQ,X,2023,270,,47250.0
IRQ,X,2023,276,,70000.0
IRQ,X,2023,364,IRN,327500.0
IRQ,X,2023,380,,450000.0
IRQ,X,2023,398,,29249.0
IRQ,X,2023,400,JOR,21501669.0
IRQ,X,2023,410,,351656300.0
IRQ,X,2023,414,KWT,8720705.0
IRQ,X,2023,422,LBN,196479322.0
IRQ,X,2023,504,MAR,18000.0
IRQ,X,2023,512,OMN,2703155.0
IRQ,X,2023,528,,363229618.0
IRQ,X,2023,579,,50000.0
IRQ,X,2023,586,PAK,823746.0
IRQ,X,2023,634,QAT,969375.0
IRQ,X,2023,682,SAU,6359803.0
IRQ,X,2023,686,,141750.0
IRQ,X,2023,699,IND,472993638.0
IRQ,X,2023,704,,12000.0
IRQ,X,2023,724,,341381.0
IRQ,X,2023,757,,33152000.0
IRQ,X,2023,760,SYR,26822180.0
IRQ,X,2023,784,ARE,2859195518.0
IRQ,X,2023,792,TUR,18400.0
IRQ,X,2023,818,EGY,44755700.0
IRQ,X,2023,826,,45000.0
IRQ,X,2023,842,,1058320.0
IRQ,X,2023,899,,101332400000.0
ISR,M,2025,4,AFG,108000.0
ISR,M,2025,8,,7490000.0
ISR,M,2025,12,DZA,34414000.0
ISR,M,2025,16,,42000.0
ISR,M,2025,20,,276000.0
ISR,M,2025,24,,35000.0
ISR,M,2025,28,,3000.0
ISR,M,2025,31,,30754000.0
ISR,M,2025,32,,743633000.0
ISR,M,2025,36,,141317000.0
ISR,M,2025,40,,534626000.0
ISR,M,2025,44,,107000.0
ISR,M,2025,48,BHR,6750000.0
ISR,M,2025,50,BGD,290734000.0
ISR,M,2025,51,,5039000.0
ISR,M,2025,52,,271000.0
ISR,M,2025,56,,1497473000.0
ISR,M,2025,60,,10000.0
ISR,M,2025,68,,3744000.0
ISR,M,2025,70,,19956000.0
ISR,M,2025,72,,219000.0
ISR,M,2025,76,,582475000.0
ISR,M,2025,84,,108000.0
ISR,M,2025,90,,72000.0
ISR,M,2025,96,,126000.0
ISR,M,2025,100,,261404000.0
ISR,M,2025,104,,16019000.0
ISR,M,2025,108,,372000.0
ISR,M,2025,112,,106627000.0
ISR,M,2025,116,,129785000.0
ISR,M,2025,120,,866000.0
ISR,M,2025,124,,434910000.0
ISR,M,2025,132,,12000.0
ISR,M,2025,136,,3000.0
ISR,M,2025,140,,38000.0
ISR,M,2025,144,LKA,89156000.0
ISR,M,2025,148,,1572000.0
ISR,M,2025,152,,156457000.0
ISR,M,2025,156,,20791702000.0
ISR,M,2025,170,,33483000.0
ISR,M,2025,174,,3000.0
ISR,M,2025,178,,1733000.0
ISR,M,2025,180,,494000.0
ISR,M,2025,184,,5000.0
ISR,M,2025,188,,64022000.0
ISR,M,2025,191,,56099000.0
ISR,M,2025,192,,130000.0
ISR,M,2025,196,,314110000.0
ISR,M,2025,203,,1229209000.0
ISR,M,2025,204,,40000.0
ISR,M,2025,208,,585678000.0
ISR,M,2025,212,,592000.0
ISR,M,2025,214,,12212000.0
ISR,M,2025,218,,12353000.0
ISR,M,2025,222,,1734000.0
ISR,M,2025,231,ETH,98894000.0
ISR,M,2025,232,ERI,88000.0
ISR,M,2025,233,,93449000.0
ISR,M,2025,234,,109000.0
ISR,M,2025,242,,1000.0
ISR,M,2025,246,,332577000.0
ISR,M,2025,251,,2425368000.0
ISR,M,2025,258,,36000.0
ISR,M,2025,262,DJI,103000.0
ISR,M,2025,266,,2749000.0
ISR,M,2025,268,,89415000.0
ISR,M,2025,270,,397000.0
ISR,M,2025,276,,5917205000.0
ISR,M,2025,288,,9131000.0
ISR,M,2025,292,,28000.0
ISR,M,2025,296,,2000.0
ISR,M,2025,300,,1112790000.0
ISR,M,2025,308,,5000.0
ISR,M,2025,316,,20000.0
ISR,M,2025,320,,8839000.0
ISR,M,2025,324,,13000.0
ISR,M,2025,328,,95000.0
ISR,M,2025,332,,35000.0
ISR,M,2025,336,,4000.0
ISR,M,2025,340,,3099000.0
ISR,M,2025,344,,1224939000.0
ISR,M,2025,348,,546925000.0
ISR,M,2025,352,,4534000.0
ISR,M,2025,360,,378716000.0
ISR,M,2025,372,,846869000.0
ISR,M,2025,380,,4045078000.0
ISR,M,2025,384,,67429000.0
ISR,M,2025,388,,674000.0
ISR,M,2025,392,,1735713000.0
ISR,M,2025,398,,34843000.0
ISR,M,2025,400,JOR,237511000.0
ISR,M,2025,404,,22172000.0
ISR,M,2025,410,,2519833000.0
ISR,M,2025,417,,648000.0
ISR,M,2025,418,,3360000.0
ISR,M,2025,426,,45000.0
ISR,M,2025,428,,68852000.0
ISR,M,2025,430,,1851000.0
ISR,M,2025,440,,148740000.0
ISR,M,2025,442,,49134000.0
ISR,M,2025,446,,6102000.0
ISR,M,2025,450,,2053000.0
ISR,M,2025,454,,2103000.0
ISR,M,2025,458,,448678000.0
ISR,M,2025,466,,21000.0
ISR,M,2025,470,,15878000.0
ISR,M,2025,478,,741000.0
ISR,M,2025,480,,4416000.0
ISR,M,2025,484,,655746000.0
ISR,M,2025,490,,1751450000.0
ISR,M,2025,496,,8000.0
ISR,M,2025,498,,10534000.0
ISR,M,2025,499,,15895000.0
ISR,M,2025,500,,8000.0
ISR,M,2025,504,MAR,111749000.0
ISR,M,2025,508,,669000.0
ISR,M,2025,516,,1662000.0
ISR,M,2025,520,,134000.0
ISR,M,2025,524,NPL,1174000.0
ISR,M,2025,528,,1557852000.0
ISR,M,2025,540,,192000.0
ISR,M,2025,554,,18201000.0
ISR,M,2025,558,,4209000.0
ISR,M,2025,562,,175000.0
ISR,M,2025,566,,8213000.0
ISR,M,2025,574,,281000.0
ISR,M,2025,579,,243320000.0
ISR,M,2025,584,,104000.0
ISR,M,2025,586,PAK,58638000.0
ISR,M,2025,591,,2854000.0
ISR,M,2025,598,,440000.0
ISR,M,2025,600,,294539000.0
ISR,M,2025,604,,59827000.0
ISR,M,2025,608,,207744000.0
ISR,M,2025,616,,1417651000.0
ISR,M,2025,620,,417286000.0
ISR,M,2025,626,,2000.0
ISR,M,2025,642,,692653000.0
ISR,M,2025,643,,2357768000.0
ISR,M,2025,646,,50000.0
ISR,M,2025,654,,165000.0
ISR,M,2025,659,,34000.0
ISR,M,2025,662,,1000.0
ISR,M,2025,674,,719000.0
ISR,M,2025,678,,2178000.0
ISR,M,2025,686,,3369000.0
ISR,M,2025,688,,168452000.0
ISR,M,2025,690,,1610000.0
ISR,M,2025,694,,408000.0
ISR,M,2025,699,IND,2203933000.0
ISR,M,2025,702,,567834000.0
ISR,M,2025,703,,285644000.0
ISR,M,2025,704,,1633592000.0
ISR,M,2025,705,,198035000.0
ISR,M,2025,706,SOM,57000.0
ISR,M,2025,710,,105715000.0
ISR,M,2025,716,,296000.0
ISR,M,2025,724,,1908646000.0
ISR,M,2025,728,SSD,38000.0
ISR,M,2025,740,,326000.0
ISR,M,2025,748,,649000.0
ISR,M,2025,752,,511192000.0
ISR,M,2025,757,,1435030000.0
ISR,M,2025,762,,479000.0
ISR,M,2025,764,,1022879000.0
ISR,M,2025,768,,2116000.0
ISR,M,2025,776,,5000.0
ISR,M,2025,780,,283000.0
ISR,M,2025,784,ARE,1111341000.0
ISR,M,2025,788,TUN,28679000.0
ISR,M,2025,792,TUR,2115009000.0
ISR,M,2025,795,,3459000.0
ISR,M,2025,796,,42000.0
ISR,M,2025,798,,309000.0
ISR,M,2025,800,,24242000.0
ISR,M,2025,804,,376931000.0
ISR,M,2025,807,,16488000.0
ISR,M,2025,818,EGY,686622000.0
ISR,M,2025,826,,2120932000.0
ISR,M,2025,834,,28847000.0
ISR,M,2025,842,,9990586000.0
ISR,M,2025,854,,3585000.0
ISR,M,2025,858,,193123000.0
ISR,M,2025,860,,30307000.0
ISR,M,2025,862,,2389000.0
ISR,M,2025,882,,12000.0
ISR,M,2025,894,,1068000.0
ISR,M,2025,899,,8077591000.0
ISR,X,2025,8,,5233000.0
ISR,X,2025,31,,418263000.0
ISR,X,2025,32,,154484000.0
ISR,X,2025,36,,499137000.0
ISR,X,2025,40,,143591000.0
ISR,X,2025,44,,165000.0
ISR,X,2025,48,BHR,7536000.0
ISR,X,2025,51,,10148000.0
ISR,X,2025,52,,910000.0
ISR,X,2025,56,,1328266000.0
ISR,X,2025,68,,1292000.0
ISR,X,2025,70,,764000.0
ISR,X,2025,72,,13407000.0
ISR,X,2025,76,,1261452000.0
ISR,X,2025,100,,101935000.0
ISR,X,2025,104,,1870000.0
ISR,X,2025,112,,16657000.0
ISR,X,2025,116,,1073000.0
ISR,X,2025,120,,3712000.0
ISR,X,2025,124,,615104000.0
ISR,X,2025,144,LKA,61101000.0
ISR,X,2025,152,,86205000.0
ISR,X,2025,156,,2812855000.0
ISR,X,2025,170,,104323000.0
ISR,X,2025,178,,788000.0
ISR,X,2025,180,,6256000.0
ISR,X,2025,188,,33932000.0
ISR,X,2025,191,,30384000.0
ISR,X,2025,192,,1290000.0
ISR,X,2025,196,,493537000.0
ISR,X,2025,203,,262760000.0
ISR,X,2025,208,,178873000.0
ISR,X,2025,214,,27355000.0
ISR,X,2025,218,,43312000.0
ISR,X,2025,222,,9839000.0
ISR,X,2025,231,ETH,8508000.0
ISR,X,2025,233,,15014000.0
ISR,X,2025,242,,202000.0
ISR,X,2025,246,,119971000.0
ISR,X,2025,251,,1369004000.0
ISR,X,2025,266,,322000.0
ISR,X,2025,268,,82718000.0
ISR,X,2025,276,,3025949000.0
ISR,X,2025,288,,9029000.0
ISR,X,2025,292,,88750000.0
ISR,X,2025,300,,380802000.0
ISR,X,2025,320,,37721000.0
ISR,X,2025,332,,207000.0
ISR,X,2025,340,,5920000.0
ISR,X,2025,344,,1977798000.0
ISR,X,2025,348,,214192000.0
ISR,X,2025,352,,6039000.0
ISR,X,2025,360,,27324000.0
ISR,X,2025,372,,1539964000.0
ISR,X,2025,380,,1285648000.0
ISR,X,2025,384,,4096000.0
ISR,X,2025,388,,3899000.0
ISR,X,2025,392,,951863000.0
ISR,X,2025,398,,55161000.0
ISR,X,2025,400,JOR,96642000.0
ISR,X,2025,404,,49944000.0
ISR,X,2025,410,,1110875000.0
ISR,X,2025,428,,38058000.0
ISR,X,2025,440,,81889000.0
ISR,X,2025,442,,29811000.0
ISR,X,2025,458,,16466000.0
ISR,X,2025,470,,190004000.0
ISR,X,2025,480,,2601000.0
ISR,X,2025,484,,380696000.0
ISR,X,2025,490,,1108528000.0
ISR,X,2025,498,,34291000.0
ISR,X,2025,504,MAR,115750000.0
ISR,X,2025,516,,2200000.0
ISR,X,2025,524,NPL,775000.0
ISR,X,2025,528,,2647955000.0
ISR,X,2025,554,,47879000.0
ISR,X,2025,558,,1784000.0
ISR,X,2025,566,,22959000.0
ISR,X,2025,579,,44201000.0
ISR,X,2025,591,,11079000.0
ISR,X,2025,598,,427000.0
ISR,X,2025,600,,11026000.0
ISR,X,2025,604,,82545000.0
ISR,X,2025,608,,183209000.0
ISR,X,2025,616,,578578000.0
ISR,X,2025,620,,92138000.0
ISR,X,2025,642,,386309000.0
ISR,X,2025,643,,489005000.0
ISR,X,2025,646,,9723000.0
ISR,X,2025,686,,6410000.0
ISR,X,2025,688,,32983000.0
ISR,X,2025,699,IND,2455895000.0
ISR,X,2025,702,,824832000.0
ISR,X,2025,703,,28340000.0
ISR,X,2025,704,,192113000.0
ISR,X,2025,705,,397212000.0
ISR,X,2025,710,,158331000.0
ISR,X,2025,716,,397000.0
ISR,X,2025,724,,1004846000.0
ISR,X,2025,748,,2334000.0
ISR,X,2025,752,,166532000.0
ISR,X,2025,757,,551698000.0
ISR,X,2025,764,,363166000.0
ISR,X,2025,780,,4308000.0
ISR,X,2025,784,ARE,636204000.0
ISR,X,2025,792,TUR,10866000.0
ISR,X,2025,795,,26038000.0
ISR,X,2025,800,,17325000.0
ISR,X,2025,804,,102132000.0
ISR,X,2025,807,,7611000.0
ISR,X,2025,818,EGY,204093000.0
ISR,X,2025,826,,1499342000.0
ISR,X,2025,834,,10600000.0
ISR,X,2025,842,,16157645000.0
ISR,X,2025,858,,42841000.0
ISR,X,2025,860,,42749000.0
ISR,X,2025,862,,1942000.0
ISR,X,2025,894,,2064000.0
ISR,X,2025,899,,6019824000.0
JOR,M,2023,4,AFG,8049127.032
JOR,M,2023,8,,243463.38
JOR,M,2023,12,DZA,51566691.972
JOR,M,2023,31,,2011258.642
JOR,M,2023,32,,315928577.982
JOR,M,2023,36,,248775806.113
JOR,M,2023,40,,79835064.718
JOR,M,2023,48,BHR,62355602.785
JOR,M,2023,50,BGD,61529419.928
JOR,M,2023,51,,40429.789
JOR,M,2023,56,,184443375.235
JOR,M,2023,68,,267802.337
JOR,M,2023,70,,4419571.17
JOR,M,2023,76,,470238620.955
JOR,M,2023,100,,37574629.225
JOR,M,2023,104,,2064530.163
JOR,M,2023,112,,768105.829
JOR,M,2023,120,,468506.069
JOR,M,2023,124,,63526683.753
JOR,M,2023,144,LKA,90415273.757
JOR,M,2023,148,,548949.365
JOR,M,2023,152,,5180093.773
JOR,M,2023,156,,4495643937.316
JOR,M,2023,170,,31231527.019
JOR,M,2023,178,,34655.76
JOR,M,2023,188,,5146802.745
JOR,M,2023,191,,4711976.606
JOR,M,2023,192,,67717.859
JOR,M,2023,196,,15172986.997
JOR,M,2023,203,,36052676.441
JOR,M,2023,204,,36825.028
JOR,M,2023,208,,72258108.516
JOR,M,2023,214,,1292170.56
JOR,M,2023,218,,22258208.032
JOR,M,2023,222,,431394.9
JOR,M,2023,231,ETH,43099090.645
JOR,M,2023,232,ERI,9885.915
JOR,M,2023,233,,2112456.515
JOR,M,2023,242,,20503.084
JOR,M,2023,246,,53551893.628
JOR,M,2023,251,,387163453.81
JOR,M,2023,262,DJI,4591.211
JOR,M,2023,266,,52756.239
JOR,M,2023,268,,1211428.588
JOR,M,2023,270,,3877.338
JOR,M,2023,275,PSE,96646063.668
JOR,M,2023,276,,900352014.102
JOR,M,2023,288,,1800868.671
JOR,M,2023,300,,66960232.419
JOR,M,2023,320,,31802199.778
JOR,M,2023,324,,360828.098
JOR,M,2023,340,,526399.956
JOR,M,2023,344,,4310012.452
JOR,M,2023,348,,42285220.591
JOR,M,2023,352,,87792.267
JOR,M,2023,360,,739246346.388
JOR,M,2023,364,IRN,53678793.839
JOR,M,2023,368,IRQ,275511323.3
JOR,M,2023,372,,111086940.174
JOR,M,2023,380,,683423902.626
JOR,M,2023,384,,1343775.334
JOR,M,2023,388,,29423.873
JOR,M,2023,392,,321782913.443
JOR,M,2023,398,,1200695.278
JOR,M,2023,404,,30981606.977
JOR,M,2023,410,,572393333.804
JOR,M,2023,414,KWT,66005590.267
JOR,M,2023,417,,98893.422
JOR,M,2023,418,,2130184.571
JOR,M,2023,422,LBN,94729876.941
JOR,M,2023,428,,3464673.792
JOR,M,2023,434,LBY,529960.97
JOR,M,2023,440,,6089328.897
JOR,M,2023,442,,30567405.711
JOR,M,2023,450,,321445.731
JOR,M,2023,454,,11738130.894
JOR,M,2023,458,,159709057.619
JOR,M,2023,462,MDV,440954.407
JOR,M,2023,466,,22670.338
JOR,M,2023,470,,3085809.709
JOR,M,2023,478,,13700.366
JOR,M,2023,480,,166362.859
JOR,M,2023,484,,109116871.419
JOR,M,2023,490,,241833069.514
JOR,M,2023,496,,352.113
JOR,M,2023,498,,7082077.951
JOR,M,2023,504,MAR,18786635.887
JOR,M,2023,508,,1537572.009
JOR,M,2023,512,OMN,72981846.316
JOR,M,2023,516,,843818.617
JOR,M,2023,524,NPL,7380.718
JOR,M,2023,528,,193077781.083
JOR,M,2023,533,,55495114.087
JOR,M,2023,554,,70999330.829
JOR,M,2023,558,,11914501.049
JOR,M,2023,562,,30127.38
JOR,M,2023,566,,4555959.254
JOR,M,2023,579,,13258697.397
JOR,M,2023,586,PAK,37287135.522
JOR,M,2023,591,,63545.451
JOR,M,2023,598,,122706.929
JOR,M,2023,600,,562169.534
JOR,M,2023,604,,10654609.799
JOR,M,2023,608,,5508123.082
JOR,M,2023,616,,143383990.429
JOR,M,2023,620,,60610838.325
JOR,M,2023,634,QAT,48349252.418
JOR,M,2023,642,,364513324.935
JOR,M,2023,643,,205116260.314
JOR,M,2023,646,,173206.985
JOR,M,2023,670,,506.676
JOR,M,2023,682,SAU,3649525896.516
JOR,M,2023,686,,122807.422
JOR,M,2023,688,,18857939.887
JOR,M,2023,694,,850.563
JOR,M,2023,699,IND,1547243956.767
JOR,M,2023,702,,74223115.341
JOR,M,2023,703,,23309772.353
JOR,M,2023,704,,191780273.988
JOR,M,2023,705,,9388999.113
JOR,M,2023,706,SOM,1082546.419
JOR,M,2023,710,,56744475.999
JOR,M,2023,716,,75583.38
JOR,M,2023,724,,352614980.224
JOR,M,2023,729,SDN,42748165.801
JOR,M,2023,752,,72767791.43
JOR,M,2023,757,,639794324.771
JOR,M,2023,760,SYR,64172798.61
JOR,M,2023,762,,133891.155
JOR,M,2023,764,,195577834.103
JOR,M,2023,768,,2183.099
JOR,M,2023,784,ARE,1369256575.794
JOR,M,2023,788,TUN,17665802.919
JOR,M,2023,792,TUR,786201380.768
JOR,M,2023,795,,2397.014
JOR,M,2023,800,,2659764.358
JOR,M,2023,804,,136202099.535
JOR,M,2023,807,,764761.829
JOR,M,2023,818,EGY,696925871.895
JOR,M,2023,826,,247639618.299
JOR,M,2023,834,,13786928.339
JOR,M,2023,838,,287729724.841
JOR,M,2023,842,,1643551212.351
JOR,M,2023,854,,2124.859
JOR,M,2023,858,,3432914.947
JOR,M,2023,860,,3672164.975
JOR,M,2023,862,,8646497.819
JOR,M,2023,887,YEM,175235.422
JOR,M,2023,894,,96929.577
JOR,M,2023,899,,694610135.606
SAU,M,2023,4,AFG,29802473.388
SAU,M,2023,8,,7256472.352
SAU,M,2023,10,,299.2
SAU,M,2023,12,DZA,48409500.39
SAU,M,2023,16,,197293.862
SAU,M,2023,20,,269499.727
SAU,M,2023,24,,26051.733
SAU,M,2023,28,,12021.333
SAU,M,2023,31,,5835745.721
SAU,M,2023,32,,882754384.598
SAU,M,2023,36,,1152205327.728
SAU,M,2023,40,,769767519.689
SAU,M,2023,44,,9396.266
SAU,M,2023,48,BHR,2844225645.161
SAU,M,2023,50,BGD,466084536.081
SAU,M,2023,51,,1855872.487
SAU,M,2023,52,,149715.463
SAU,M,2023,56,,2085647372.659
SAU,M,2023,60,,913.867
SAU,M,2023,64,BTN,1822.4
SAU,M,2023,68,,1367653.299
SAU,M,2023,70,,25668510.292
SAU,M,2023,72,,6699.733
SAU,M,2023,74,,8036.0
SAU,M,2023,76,,3588516183.087
SAU,M,2023,84,,2463.467
SAU,M,2023,86,,1498.933
SAU,M,2023,90,,2565.6
SAU,M,2023,92,,1494108.229
SAU,M,2023,96,,474738.121
SAU,M,2023,100,,157455913.93
SAU,M,2023,104,,85875820.786
SAU,M,2023,108,,336648.792
SAU,M,2023,112,,6390107.574
SAU,M,2023,116,,96534053.053
SAU,M,2023,120,,6489501.704
SAU,M,2023,124,,1732384325.49
SAU,M,2023,132,,2076.8
SAU,M,2023,136,,61.067
SAU,M,2023,140,,117295.464
SAU,M,2023,144,LKA,127313060.017
SAU,M,2023,148,,565287.186
SAU,M,2023,152,,120383939.924
SAU,M,2023,156,,43346593974.202
SAU,M,2023,162,,4966.4
SAU,M,2023,166,,103.733
SAU,M,2023,170,,120032055.133
SAU,M,2023,174,,455844.789
SAU,M,2023,178,,643968272.434
SAU,M,2023,180,,358061672.915
SAU,M,2023,184,,1721.067
SAU,M,2023,188,,108916659.144
SAU,M,2023,191,,53450680.53
SAU,M,2023,192,,1383753.299
SAU,M,2023,196,,41773936.822
SAU,M,2023,203,,813261618.335
SAU,M,2023,204,,4553091.886
SAU,M,2023,208,,1035370728.782
SAU,M,2023,212,,5354956.933
SAU,M,2023,214,,20968746.409
SAU,M,2023,218,,185606016.427
SAU,M,2023,222,,7153320.888
SAU,M,2023,226,,35374.399
SAU,M,2023,231,ETH,303160518.288
SAU,M,2023,232,ERI,63419.732
SAU,M,2023,233,,50865117.128
SAU,M,2023,234,,3808.0
SAU,M,2023,238,,122894.664
SAU,M,2023,239,,193667.728
SAU,M,2023,242,,898835.711
SAU,M,2023,246,,540572169.952
SAU,M,2023,251,,4430906961.761
SAU,M,2023,258,,49242.132
SAU,M,2023,260,,224747.461
SAU,M,2023,262,DJI,38377476.641
SAU,M,2023,266,,6876956.895
SAU,M,2023,268,,29571217.394
SAU,M,2023,270,,14470.133
SAU,M,2023,275,PSE,8532390.987
SAU,M,2023,276,,9124958534.543
SAU,M,2023,288,,6856997.962
SAU,M,2023,292,,1108020.772
SAU,M,2023,296,,4684.533
SAU,M,2023,300,,2715098181.456
SAU,M,2023,304,,3155.733
SAU,M,2023,308,,7989.866
SAU,M,2023,316,,1230.133
SAU,M,2023,320,,118734994.632
SAU,M,2023,324,,997505.842
SAU,M,2023,328,,262668.26
SAU,M,2023,332,,176203.196
SAU,M,2023,334,,76096.531
