reporter_code,flow,year,hs2_code,value_usd
TUN,M,2024,60,216416717.207
TUN,M,2024,62,246776605.597
TUN,M,2024,63,111358076.767
TUN,M,2024,65,3054873.841
TUN,M,2024,66,1359649.833
TUN,M,2024,68,52819864.87
TUN,M,2024,69,73531827.757
TUN,M,2024,70,116848084.487
TUN,M,2024,71,73556356.55
TUN,M,2024,72,723690949.727
TUN,M,2024,73,452408302.611
TUN,M,2024,75,46160239.331
TUN,M,2024,76,318559987.575
TUN,M,2024,78,15477564.743
TUN,M,2024,81,19209489.844
TUN,M,2024,83,144700516.999
TUN,M,2024,84,2043895323.501
TUN,M,2024,86,5765025.813
TUN,M,2024,89,23959116.888
TUN,M,2024,90,500645863.156
TUN,M,2024,92,3247579.751
TUN,M,2024,93,4448477.558
TUN,M,2024,94,162363599.063
TUN,M,2024,96,80611283.691
TUN,M,2024,15,239670862.515
TUN,M,2024,35,82138223.42
TUN,M,2024,38,253984480.649
TUN,M,2024,55,305462616.166
TUN,M,2024,58,105483234.226
TUN,M,2024,82,69489081.253
TUN,M,2024,01,32374937.647
TUN,M,2024,21,86827269.603
TUN,M,2024,24,191749066.333
TUN,M,2024,27,4895145139.256
TUN,M,2024,44,182394773.221
TUN,M,2024,47,98585654.101
TUN,M,2024,67,8900597.33
TUN,M,2024,85,3157663200.529
TUN,M,2024,88,145029826.23
TUN,M,2024,91,18225197.608
TUN,M,2024,02,23706422.886
TUN,M,2024,06,3819418.058
TUN,M,2024,08,33805412.109
TUN,M,2024,09,185518937.957
TUN,M,2024,11,28376805.214
TUN,M,2024,16,3921118.807
TUN,M,2024,17,216142371.368
TUN,M,2024,19,34269664.456
TUN,M,2024,20,28197896.146
TUN,M,2024,23,144789310.38
TUN,M,2024,46,552234.452
TUN,M,2024,48,342473836.801
TUN,M,2024,50,29281157.63
TUN,M,2024,51,33700956.047
TUN,M,2024,53,37930223.004
TUN,M,2024,74,647819519.15
TUN,M,2024,80,7446990.718
TUN,M,2024,95,63669373.307
TUN,M,2024,18,55125103.823
TUN,M,2024,41,190483968.622
TUN,M,2024,61,124656807.483
TUN,M,2024,79,29210695.034
TUN,M,2024,04,83589040.284
TUN,M,2024,07,49934055.691
TUN,M,2024,64,183299159.427
TUN,M,2024,87,1760315642.528
TUN,X,2024,01,1197315.448
TUN,X,2024,24,72804114.059
TUN,X,2024,27,1245044438.131
TUN,X,2024,85,5221761125.238
TUN,X,2024,91,9497859.698
TUN,X,2024,35,8583280.568
TUN,X,2024,38,33583980.073
TUN,X,2024,41,11531370.715
TUN,X,2024,55,23016817.281
TUN,X,2024,58,10477889.275
TUN,X,2024,61,705683730.842
TUN,X,2024,82,7759475.544
TUN,X,2024,03,208559509.441
TUN,X,2024,05,7335700.435
TUN,X,2024,10,364655.253
TUN,X,2024,12,10422248.156
TUN,X,2024,14,261460.032
TUN,X,2024,23,42874056.868
TUN,X,2024,25,230315548.63
TUN,X,2024,26,5041056.342
TUN,X,2024,28,418971117.815
TUN,X,2024,29,7274921.664
TUN,X,2024,30,127560868.282
TUN,X,2024,33,92799827.953
TUN,X,2024,37,144738.93
TUN,X,2024,39,795909578.599
TUN,X,2024,40,23274580.391
TUN,X,2024,42,142818413.723
TUN,X,2024,43,2227.228
TUN,X,2024,45,8967873.712
TUN,X,2024,46,842550.619
TUN,X,2024,49,8519279.862
TUN,X,2024,56,19266485.449
TUN,X,2024,60,3671899.679
TUN,X,2024,62,1714693261.232
TUN,X,2024,68,34626787.81
TUN,X,2024,69,41769838.33
TUN,X,2024,70,91294089.853
TUN,X,2024,71,6068500.358
TUN,X,2024,73,380059360.785
TUN,X,2024,75,1787245.437
TUN,X,2024,76,167030123.887
TUN,X,2024,78,662886.591
TUN,X,2024,80,5777260.926
TUN,X,2024,81,4389176.847
TUN,X,2024,83,56160939.928
TUN,X,2024,84,884355512.332
TUN,X,2024,89,156571853.271
TUN,X,2024,90,821759265.512
TUN,X,2024,92,5794892.423
TUN,X,2024,94,245624123.049
TUN,X,2024,96,108555735.059
TUN,X,2024,04,17793733.237
TUN,X,2024,07,110348232.713
TUN,X,2024,21,61283657.759
TUN,X,2024,44,31273584.48
TUN,X,2024,47,695148.091
TUN,X,2024,64,546441585.933
TUN,X,2024,67,9419849.756
TUN,X,2024,88,497325544.988
TUN,X,2024,15,1702914007.533
TUN,X,2024,18,30290267.964
TUN,X,2024,79,5922001.142
TUN,X,2024,02,3623779.84
TUN,X,2024,06,2000316.277
TUN,X,2024,08,354945928.657
TUN,X,2024,09,37283277.135
TUN,X,2024,11,13469554.699
TUN,X,2024,13,3535804.815
TUN,X,2024,16,60282042.317
TUN,X,2024,17,26977885.885
TUN,X,2024,19,121190086.964
TUN,X,2024,20,33650329.972
TUN,X,2024,22,26202878.104
TUN,X,2024,31,243392964.77
TUN,X,2024,32,27063042.2
TUN,X,2024,34,26067622.513
TUN,X,2024,36,1670466.41
TUN,X,2024,48,205224548.078
TUN,X,2024,50,3611908.37
TUN,X,2024,51,2470017.465
TUN,X,2024,52,18814565.078
TUN,X,2024,53,32284826.143
TUN,X,2024,54,20833155.502
TUN,X,2024,57,2347774.793
TUN,X,2024,59,6257665.745
TUN,X,2024,63,388990681.376
TUN,X,2024,65,11961476.416
TUN,X,2024,66,2837314.433
TUN,X,2024,72,162128268.172
TUN,X,2024,74,109738929.283
TUN,X,2024,86,2644176.336
TUN,X,2024,87,687908417.209
TUN,X,2024,95,90918809.168
TUN,X,2024,97,544.176
ARE,M,2023,92,101805777.043
ARE,M,2023,04,2181718807.952
ARE,M,2023,41,32175471.668
ARE,M,2023,36,25750605.476
ARE,M,2023,79,339297548.744
ARE,M,2023,16,301938572.87
ARE,M,2023,32,900932994.828
ARE,M,2023,80,25607138.953
ARE,M,2023,89,1115380520.376
ARE,M,2023,53,19011958.151
ARE,M,2023,86,183759926.34
ARE,M,2023,99,78712301073.371
ARE,M,2023,02,2507953647.708
ARE,M,2023,54,963090180.264
ARE,M,2023,19,1341241782.402
ARE,M,2023,18,661292115.151
ARE,M,2023,06,134675638.442
ARE,M,2023,30,6174866487.128
ARE,M,2023,67,46842484.023
ARE,M,2023,66,13806513.167
ARE,M,2023,43,24481009.759
ARE,M,2023,93,36946216.052
ARE,M,2023,50,23964433.016
ARE,M,2023,09,1053201940.844
ARE,M,2023,83,930918235.545
ARE,M,2023,21,1429764659.227
ARE,M,2023,49,228237791.35
ARE,M,2023,97,989118304.575
ARE,M,2023,42,2078411474.118
ARE,M,2023,58,110931963.622
ARE,M,2023,23,345307024.138
ARE,M,2023,33,4618688821.743
ARE,M,2023,11,142328717.779
ARE,M,2023,55,693705321.151
ARE,M,2023,07,1352088288.873
ARE,M,2023,17,1081636392.984
ARE,M,2023,60,146536180.774
ARE,M,2023,25,442045668.881
ARE,M,2023,37,109452562.188
ARE,M,2023,35,265838872.07
ARE,M,2023,88,3958802831.547
ARE,M,2023,12,1266613726.694
ARE,M,2023,96,845711896.438
ARE,M,2023,26,1802575055.509
ARE,M,2023,28,2166070350.396
ARE,M,2023,85,63051480332.63
ARE,M,2023,59,176386738.285
ARE,M,2023,70,860737347.365
ARE,M,2023,90,5294035429.833
ARE,M,2023,82,725992435.476
ARE,M,2023,13,59693329.846
ARE,M,2023,56,215729871.56
ARE,M,2023,05,5409778.664
ARE,M,2023,52,171125463.137
ARE,M,2023,81,80616727.679
ARE,M,2023,57,267785683.977
ARE,M,2023,95,1766263670.337
ARE,M,2023,91,2726489626.782
ARE,M,2023,69,694204328.127
ARE,M,2023,64,3176541844.983
ARE,M,2023,75,274694880.808
ARE,M,2023,76,1336367992.332
ARE,M,2023,51,32698681.282
ARE,M,2023,44,1162063918.664
ARE,M,2023,20,696463072.257
ARE,M,2023,78,98980088.482
ARE,M,2023,40,2222361749.712
ARE,M,2023,39,6403184377.109
ARE,M,2023,63,811974910.074
ARE,M,2023,03,678677381.892
ARE,M,2023,48,1913838443.207
ARE,M,2023,94,2944934262.808
ARE,M,2023,84,40842683644.819
ARE,M,2023,61,3461011592.155
ARE,M,2023,24,1631109380.665
ARE,M,2023,71,114875892578.283
ARE,M,2023,72,6244301896.482
ARE,M,2023,46,48986882.177
ARE,M,2023,68,756619076.448
ARE,M,2023,73,5757236529.424
ARE,M,2023,74,4149330283.231
ARE,M,2023,22,1711500011.517
ARE,M,2023,45,10823580.223
ARE,M,2023,65,139821685.103
ARE,M,2023,87,33665512732.103
ARE,M,2023,62,3145699396.894
ARE,M,2023,08,2713495858.646
ARE,M,2023,34,1314780484.319
ARE,M,2023,15,834190910.393
ARE,M,2023,29,3111032525.838
ARE,M,2023,38,2663422570.362
ARE,M,2023,14,5003378.365
ARE,M,2023,31,115322877.125
ARE,M,2023,47,642081636.801
ARE,M,2023,27,21257678536.735
ARE,M,2023,01,121834525.036
ARE,M,2023,10,1541087860.777
ARE,X,2023,64,1742831260.881
ARE,X,2023,21,1028960060.184
ARE,X,2023,65,67826496.483
ARE,X,2023,19,935698488.92
ARE,X,2023,18,434701078.529
ARE,X,2023,75,153675783.379
ARE,X,2023,54,704064225.439
ARE,X,2023,17,787597242.194
ARE,X,2023,41,7248783.885
ARE,X,2023,78,155815264.354
ARE,X,2023,66,5295484.369
ARE,X,2023,58,40208066.482
ARE,X,2023,60,90106494.298
ARE,X,2023,13,54172917.069
ARE,X,2023,99,18107771314.771
ARE,X,2023,05,1553127.466
ARE,X,2023,86,85646405.894
ARE,X,2023,92,67091680.721
ARE,X,2023,81,18117092.126
ARE,X,2023,53,3768386.887
ARE,X,2023,11,183843083.19
ARE,X,2023,80,55423630.014
ARE,X,2023,55,294381906.818
ARE,X,2023,89,562622215.175
ARE,X,2023,51,13755237.348
ARE,X,2023,06,18440134.167
ARE,X,2023,14,3404925.511
ARE,X,2023,25,1499560728.072
ARE,X,2023,82,506226146.675
ARE,X,2023,34,803020791.689
ARE,X,2023,83,596818540.929
ARE,X,2023,74,4490571632.766
ARE,X,2023,16,588974232.77
ARE,X,2023,39,7581826130.023
ARE,X,2023,95,899275057.978
ARE,X,2023,48,1625749680.306
ARE,X,2023,10,140212808.697
ARE,X,2023,44,250997204.414
ARE,X,2023,09,1090756010.954
ARE,X,2023,24,6609193245.091
ARE,X,2023,31,33799829.392
ARE,X,2023,26,78729020.998
ARE,X,2023,04,1198010553.151
ARE,X,2023,94,1775474456.201
ARE,X,2023,22,845221267.853
ARE,X,2023,87,16802966925.851
ARE,X,2023,46,57181013.369
ARE,X,2023,52,60147396.259
ARE,X,2023,07,708301077.163
ARE,X,2023,30,1872569905.715
ARE,X,2023,12,135379731.073
ARE,X,2023,63,547598444.117
ARE,X,2023,56,222641932.149
ARE,X,2023,37,97991251.736
ARE,X,2023,28,408948167.083
ARE,X,2023,88,5299585197.196
ARE,X,2023,71,90203377276.687
ARE,X,2023,03,120849240.598
ARE,X,2023,35,129799118.175
ARE,X,2023,27,282076795222.039
ARE,X,2023,91,1411561909.481
ARE,X,2023,36,11640895.277
ARE,X,2023,20,540153084.178
ARE,X,2023,68,379156101.668
ARE,X,2023,70,727738574.619
ARE,X,2023,84,24365671468.569
ARE,X,2023,43,9176318.431
ARE,X,2023,73,5005901331.886
ARE,X,2023,50,8298846.38
ARE,X,2023,15,979802887.602
ARE,X,2023,45,40493837.423
ARE,X,2023,62,1489503917.66
ARE,X,2023,49,3456684350.421
ARE,X,2023,57,206311659.927
ARE,X,2023,85,42277665208.502
ARE,X,2023,38,1253493843.779
ARE,X,2023,90,2980765768.517
ARE,X,2023,29,1737940861.788
ARE,X,2023,96,427815762.978
ARE,X,2023,59,64095295.449
ARE,X,2023,32,866406751.961
ARE,X,2023,08,1940457005.102
ARE,X,2023,42,594738828.201
ARE,X,2023,33,6129467774.019
ARE,X,2023,69,570113464.153
ARE,X,2023,76,7862971761.282
ARE,X,2023,40,1868484438.464
ARE,X,2023,61,2401247395.973
ARE,X,2023,93,14644925.268
ARE,X,2023,97,916077592.624
ARE,X,2023,47,154587903.648
ARE,X,2023,79,174956164.135
ARE,X,2023,72,3500223959.081
ARE,X,2023,67,16589085.505
ARE,X,2023,23,379028887.983
ARE,X,2023,02,378896666.473
ARE,X,2023,01,120049032.4
YEM,M,2024,41,71460.267
YEM,M,2024,42,3802891.421
YEM,M,2024,06,1387694.213
YEM,M,2024,12,10473292.653
YEM,M,2024,21,43235256.617
YEM,M,2024,24,3201366.371
YEM,M,2024,25,21957399.904
YEM,M,2024,95,2512816.062
YEM,M,2024,63,13745388.616
YEM,M,2024,64,14128218.52
YEM,M,2024,66,407526.347
YEM,M,2024,39,161355940.892
YEM,M,2024,20,79474559.316
YEM,M,2024,27,401994631.628
YEM,M,2024,92,1500.0
YEM,M,2024,46,198638.64
YEM,M,2024,14,75366.293
YEM,M,2024,19,106445478.512
YEM,M,2024,23,22877295.653
YEM,M,2024,32,11951475.04
YEM,M,2024,58,302555.053
YEM,M,2024,87,327788299.635
YEM,M,2024,72,52650706.931
YEM,M,2024,86,162951.787
YEM,M,2024,88,1152129.067
YEM,M,2024,90,8068413.627
YEM,M,2024,76,20238594.413
YEM,M,2024,74,554156.16
YEM,M,2024,60,105214.907
YEM,M,2024,67,60493.693
YEM,M,2024,73,31994034.744
YEM,M,2024,30,120772524.45
YEM,M,2024,45,12059.947
YEM,M,2024,83,8881300.16
YEM,M,2024,85,78390843.777
YEM,M,2024,54,29893682.56
YEM,M,2024,55,999309.093
YEM,M,2024,29,8372854.187
YEM,M,2024,37,641231.68
YEM,M,2024,01,13010007.88
YEM,M,2024,10,592266734.659
YEM,M,2024,96,27598503.745
YEM,M,2024,69,34612455.12
YEM,M,2024,79,65618.373
YEM,M,2024,80,137854.08
YEM,M,2024,56,5679360.117
YEM,M,2024,04,109460579.919
YEM,M,2024,36,513250.069
YEM,M,2024,48,52556330.585
YEM,M,2024,91,379847.76
YEM,M,2024,94,8576058.427
YEM,M,2024,22,12439608.232
YEM,M,2024,75,37000.0
YEM,M,2024,33,17989597.853
YEM,M,2024,97,6610.0
YEM,M,2024,50,39941.013
YEM,M,2024,53,125890.693
YEM,M,2024,57,3717232.04
YEM,M,2024,31,17653781.093
YEM,M,2024,08,15244110.545
YEM,M,2024,70,11526948.84
YEM,M,2024,71,3719563.947
YEM,M,2024,81,3000.0
YEM,M,2024,82,14096242.707
YEM,M,2024,84,95783174.954
YEM,M,2024,40,12024986.987
YEM,M,2024,61,2517769.387
YEM,M,2024,62,24408283.453
YEM,M,2024,35,6737140.507
YEM,M,2024,47,333655.707
YEM,M,2024,07,9197947.907
YEM,M,2024,18,10203961.64
YEM,M,2024,59,1911118.44
YEM,M,2024,02,111324126.26
YEM,M,2024,15,39623368.155
YEM,M,2024,49,738673.974
YEM,M,2024,78,55290.907
YEM,M,2024,34,28294738.088
YEM,M,2024,03,196998.927
YEM,M,2024,09,36311066.672
YEM,M,2024,44,26619121.936
YEM,M,2024,05,5350.2
YEM,M,2024,65,23077.92
YEM,M,2024,26,4388.0
YEM,M,2024,28,6886134.08
YEM,M,2024,11,17668517.387
YEM,M,2024,52,287868.88
YEM,M,2024,38,16477603.693
YEM,M,2024,13,155578.24
YEM,M,2024,16,9909689.475
YEM,M,2024,17,134865823.819
YEM,M,2024,89,20050.8
YEM,M,2024,51,3266.213
YEM,M,2024,68,6414988.4
YEM,X,2024,76,211333.536
YEM,X,2024,96,370234.139
YEM,X,2024,23,10445207.248
YEM,X,2024,27,91969.984
YEM,X,2024,38,80.24
YEM,X,2024,62,596814.064
YEM,X,2024,03,184374588.898
YEM,X,2024,48,231705.667
YEM,X,2024,53,1827.826
YEM,X,2024,68,529479.576
YEM,X,2024,74,257826.862
YEM,X,2024,10,7074959.814
YEM,X,2024,84,1855044.929
YEM,X,2024,26,5300.0
YEM,X,2024,41,4488089.341
YEM,X,2024,71,179147699.353
YEM,X,2024,94,444177.793
YEM,X,2024,18,14521.937
YEM,X,2024,59,18762.96
YEM,X,2024,06,176063.072
YEM,X,2024,49,39746.848
YEM,X,2024,12,724515.395
YEM,X,2024,14,3036764.233
YEM,X,2024,01,190250.37
YEM,X,2024,05,248840.0
YEM,X,2024,11,853720.053
YEM,X,2024,13,36481.909
YEM,X,2024,39,3843831.799
YEM,X,2024,40,12867.0
YEM,X,2024,90,978600.601
YEM,X,2024,37,600.0
YEM,X,2024,83,91924.0
YEM,X,2024,08,69990141.045
YEM,X,2024,55,59400.0
YEM,X,2024,64,32812.787
YEM,X,2024,85,1780246.239
YEM,X,2024,82,32067.421
YEM,X,2024,07,43227219.53
YEM,X,2024,15,7231717.324
YEM,X,2024,20,1692853.668
YEM,X,2024,25,6004798.302
YEM,X,2024,78,4400.0
YEM,X,2024,91,561.432
YEM,X,2024,32,42085.307
YEM,X,2024,33,824453.79
YEM,X,2024,44,90453.152
YEM,X,2024,61,687057.192
YEM,X,2024,72,1643188.41
YEM,X,2024,24,34792.667
YEM,X,2024,34,1169478.879
YEM,X,2024,47,10201.0
YEM,X,2024,69,267704.358
YEM,X,2024,89,1600.0
YEM,X,2024,95,28982.892
YEM,X,2024,73,355659.995
YEM,X,2024,30,1136226.626
YEM,X,2024,50,26600.0
YEM,X,2024,60,8987.262
YEM,X,2024,21,940532.519
YEM,X,2024,87,9387601.901
YEM,X,2024,09,25202569.456
YEM,X,2024,19,6153741.487
YEM,X,2024,35,2028.358
YEM,X,2024,42,32379.295
YEM,X,2024,54,31269.493
YEM,X,2024,04,13312439.309
YEM,X,2024,16,8795116.023
YEM,X,2024,17,1172010.574
YEM,X,2024,22,381143.03
YEM,X,2024,46,594.061
YEM,X,2024,58,1255.652
YEM,X,2024,63,79418.348
YEM,X,2024,70,1563.867
YEM,X,2024,31,43469.533
BTN,M,2025,03,6821062.065
BTN,M,2025,05,221375.856
BTN,M,2025,06,778052.032
BTN,M,2025,08,10953677.951
BTN,M,2025,09,4001401.672
BTN,M,2025,11,11739944.818
BTN,M,2025,12,3067489.795
BTN,M,2025,14,761366.12
BTN,M,2025,17,8615384.226
BTN,M,2025,20,5902931.855
BTN,M,2025,23,14102595.815
BTN,M,2025,25,12619651.324
BTN,M,2025,26,21347674.163
BTN,M,2025,28,2996071.586
BTN,M,2025,29,1979378.779
BTN,M,2025,31,103864.66
BTN,M,2025,32,8413341.207
BTN,M,2025,34,8484341.077
BTN,M,2025,37,76407.704
BTN,M,2025,40,18710538.985
BTN,M,2025,43,141.13
BTN,M,2025,45,1797.401
BTN,M,2025,46,44579.46
BTN,M,2025,48,9947543.302
BTN,M,2025,49,2122689.802
BTN,M,2025,51,454528.329
BTN,M,2025,52,1140270.786
BTN,M,2025,54,2299333.971
BTN,M,2025,57,1104369.162
BTN,M,2025,60,363168.399
BTN,M,2025,63,4431941.839
BTN,M,2025,65,361025.504
BTN,M,2025,66,313614.132
BTN,M,2025,68,8820491.501
BTN,M,2025,69,15047018.721
BTN,M,2025,71,780488.596
BTN,M,2025,72,85303158.961
BTN,M,2025,74,6221184.018
BTN,M,2025,75,25799.924
BTN,M,2025,78,2701.125
BTN,M,2025,81,1243603.957
BTN,M,2025,84,696097941.973
BTN,M,2025,87,109208825.468
BTN,M,2025,89,143223.999
BTN,M,2025,90,25945968.137
BTN,M,2025,92,214180.631
BTN,M,2025,93,185764.616
BTN,M,2025,95,6089148.752
BTN,M,2025,96,5477866.038
BTN,M,2025,01,727387.937
BTN,M,2025,04,25589065.673
BTN,M,2025,07,12121388.914
BTN,M,2025,21,14030112.056
BTN,M,2025,24,8798575.238
BTN,M,2025,27,297726937.783
BTN,M,2025,44,46012482.599
BTN,M,2025,47,7980.345
BTN,M,2025,64,6786812.13
BTN,M,2025,67,60901.601
BTN,M,2025,85,234577743.011
BTN,M,2025,88,4141270.338
BTN,M,2025,91,463534.531
BTN,M,2025,15,30034161.59
BTN,M,2025,18,1093554.373
BTN,M,2025,35,1451574.447
BTN,M,2025,38,19989357.666
BTN,M,2025,41,10098.472
BTN,M,2025,55,1618299.129
BTN,M,2025,58,177295.365
BTN,M,2025,61,6968857.107
BTN,M,2025,79,15483.795
BTN,M,2025,82,4383968.627
BTN,M,2025,02,12367321.308
BTN,M,2025,16,1043616.361
BTN,M,2025,19,17004719.261
BTN,M,2025,22,15609371.274
BTN,M,2025,39,38868706.676
BTN,M,2025,42,1290391.501
BTN,M,2025,59,627470.976
BTN,M,2025,62,6887405.441
BTN,M,2025,80,3563.827
BTN,M,2025,83,9581699.837
BTN,M,2025,86,147504.623
BTN,M,2025,10,45019875.314
BTN,M,2025,13,322075.638
BTN,M,2025,30,8016453.994
BTN,M,2025,33,9734053.123
BTN,M,2025,36,1774920.235
BTN,M,2025,50,1287002.258
BTN,M,2025,53,150041.853
BTN,M,2025,56,629377.282
BTN,M,2025,70,10155197.274
BTN,M,2025,73,50223092.38
BTN,M,2025,76,19295012.878
BTN,M,2025,94,23913793.072
BTN,M,2025,97,75955.207
BTN,M,2025,99,26843.395
BTN,X,2025,16,2494.693
BTN,X,2025,19,1094437.158
BTN,X,2025,22,25706075.193
BTN,X,2025,39,1108407.029
BTN,X,2025,42,52380.539
BTN,X,2025,62,885.093
BTN,X,2025,80,8702350.415
BTN,X,2025,83,17151.88
BTN,X,2025,11,764.319
BTN,X,2025,12,1069991.794
BTN,X,2025,14,159.65
BTN,X,2025,20,3206753.285
BTN,X,2025,23,239555.314
BTN,X,2025,25,159436227.203
BTN,X,2025,26,403.981
BTN,X,2025,28,11974971.843
BTN,X,2025,29,556.849
BTN,X,2025,32,31827.846
BTN,X,2025,34,3712.657
BTN,X,2025,40,328432.195
BTN,X,2025,46,1759.72
BTN,X,2025,48,2214.249
BTN,X,2025,49,15395.0
BTN,X,2025,51,1858.927
BTN,X,2025,54,3.051
BTN,X,2025,57,2985.043
BTN,X,2025,60,52.139
BTN,X,2025,63,18344.133
BTN,X,2025,65,137.844
BTN,X,2025,68,10903.013
BTN,X,2025,69,1171.328
BTN,X,2025,71,147220.709
BTN,X,2025,72,260702954.275
BTN,X,2025,74,67.978
BTN,X,2025,81,252.807
BTN,X,2025,84,706.767
BTN,X,2025,87,58.693
BTN,X,2025,90,23649489.599
BTN,X,2025,92,208.061
BTN,X,2025,95,3356.664
BTN,X,2025,96,1233.57
BTN,X,2025,15,127.54
BTN,X,2025,18,4.043
BTN,X,2025,38,48289.4
BTN,X,2025,41,1579.554
BTN,X,2025,58,904.159
BTN,X,2025,61,578.417
BTN,X,2025,21,1109512.077
BTN,X,2025,24,1450.88
BTN,X,2025,27,696.298
BTN,X,2025,44,13235496.918
BTN,X,2025,47,42932.536
BTN,X,2025,64,120.915
BTN,X,2025,85,611.783
BTN,X,2025,91,557164.567
BTN,X,2025,10,34766.158
BTN,X,2025,13,30573.729
BTN,X,2025,30,856150.796
BTN,X,2025,33,103427.911
BTN,X,2025,50,10588.037
BTN,X,2025,70,5827858.031
BTN,X,2025,73,1976.096
BTN,X,2025,76,4186.554
BTN,X,2025,94,17660.27
BTN,X,2025,97,8.17
IND,M,2025,38,8674684529.227
IND,M,2025,55,987876276.127
IND,M,2025,58,234310106.657
IND,M,2025,61,780628296.77
IND,M,2025,82,1591080297.752
IND,M,2025,01,25864245.529
IND,M,2025,21,259615349.792
IND,M,2025,27,209101605465.561
IND,M,2025,44,2479368297.273
IND,M,2025,64,579052420.51
IND,M,2025,85,100537835027.546
IND,M,2025,88,11361947815.169
IND,M,2025,91,730723611.888
IND,M,2025,28,15216862124.306
IND,M,2025,31,14171272537.31
IND,M,2025,34,1425231890.355
IND,M,2025,37,237980634.807
IND,M,2025,43,7100171.545
IND,M,2025,52,2184109314.531
IND,M,2025,54,1783461784.471
IND,M,2025,57,174445226.681
IND,M,2025,63,669161761.573
IND,M,2025,69,992457132.865
IND,M,2025,72,16460115020.01
IND,M,2025,84,70691278272.616
IND,M,2025,87,9075504405.489
IND,M,2025,89,4607467668.539
IND,M,2025,90,14828074095.163
IND,M,2025,92,83172070.443
IND,M,2025,93,158609580.971
IND,M,2025,95,621517228.193
IND,M,2025,96,634844215.929
IND,M,2025,53,555871392.351
IND,M,2025,70,2862331625.057
IND,M,2025,94,1907190050.343
IND,M,2025,97,276325850.719
IND,M,2025,15,18846748172.666
IND,M,2025,18,1104722995.272
IND,M,2025,35,1155907057.527
IND,M,2025,41,407216587.804
IND,M,2025,79,1044526089.221
IND,M,2025,04,75954391.517
IND,M,2025,07,4290940207.344
IND,M,2025,24,142412338.714
IND,M,2025,47,3357675394.139
IND,M,2025,67,36675855.398
IND,M,2025,05,52665612.556
IND,M,2025,06,66515349.328
IND,M,2025,08,5586097131.996
IND,M,2025,09,1289199515.598
IND,M,2025,11,124182965.01
IND,M,2025,12,743123036.499
IND,M,2025,14,135115887.366
IND,M,2025,17,1409414158.496
IND,M,2025,20,219629805.886
IND,M,2025,25,5192575016.637
IND,M,2025,26,9535858537.494
IND,M,2025,29,25731507387.261
IND,M,2025,32,2643406968.495
IND,M,2025,40,4861817762.456
IND,M,2025,45,12100958.675
IND,M,2025,46,9052235.487
IND,M,2025,48,3101383991.455
IND,M,2025,49,245008628.612
IND,M,2025,51,318140521.387
IND,M,2025,60,993407625.235
IND,M,2025,65,46632871.386
IND,M,2025,66,42451499.023
IND,M,2025,68,1134398227.672
IND,M,2025,71,93961452352.612
IND,M,2025,74,11840549670.348
IND,M,2025,75,1175089967.739
IND,M,2025,78,1226358020.532
IND,M,2025,81,737381342.615
IND,M,2025,10,211347897.95
IND,M,2025,13,416913457.369
IND,M,2025,30,3488649933.888
IND,M,2025,33,1520085519.623
IND,M,2025,36,26065534.019
IND,M,2025,50,201044904.666
IND,M,2025,56,477605457.384
IND,M,2025,73,5676708044.5
IND,M,2025,76,9844574156.137
IND,M,2025,03,293061424.1
IND,M,2025,23,817148597.204
IND,M,2025,39,22010286826.535
IND,M,2025,42,530702860.703
IND,M,2025,62,897228204.227
IND,M,2025,83,1271159222.419
IND,M,2025,86,819604481.194
IND,M,2025,02,13366903.25
IND,M,2025,16,8997223.019
IND,M,2025,99,1330974364.245
IND,M,2025,19,210243795.318
IND,M,2025,22,1400108876.303
IND,M,2025,59,898732317.045
IND,M,2025,80,500200008.431
IND,X,2025,99,11217249.658
IND,X,2025,02,4980552689.452
IND,X,2025,03,6981604032.07
IND,X,2025,05,357413552.627
IND,X,2025,06,89441414.674
IND,X,2025,08,1943653826.181
IND,X,2025,09,5605280896.49
IND,X,2025,11,628552974.105
IND,X,2025,12,2049887784.827
IND,X,2025,14,45167223.002
IND,X,2025,17,2545014116.125
IND,X,2025,20,1287930354.277
IND,X,2025,23,2238481644.044
IND,X,2025,25,2190280295.488
IND,X,2025,26,2204685301.665
IND,X,2025,28,4549362484.132
IND,X,2025,29,20151549098.587
IND,X,2025,31,120681526.511
IND,X,2025,32,3247449095.968
IND,X,2025,34,1062021623.059
IND,X,2025,40,5049100635.591
IND,X,2025,43,5347226.73
IND,X,2025,45,6455621.908
IND,X,2025,46,69719301.637
IND,X,2025,48,2613693390.752
IND,X,2025,49,457900345.832
IND,X,2025,52,6102984302.002
IND,X,2025,54,1656993441.901
IND,X,2025,60,520149219.889
IND,X,2025,66,6086573.036
IND,X,2025,68,2104012748.079
IND,X,2025,69,2755018886.28
IND,X,2025,71,29779263910.876
IND,X,2025,72,9903703958.394
IND,X,2025,74,2841907102.362
IND,X,2025,75,188438136.217
IND,X,2025,78,1226490962.685
IND,X,2025,81,246859097.355
IND,X,2025,87,25140899915.979
IND,X,2025,90,5550985186.239
IND,X,2025,95,603768652.355
IND,X,2025,16,840844381.64
IND,X,2025,19,992336521.068
IND,X,2025,22,456060895.365
IND,X,2025,39,7905438930.667
IND,X,2025,80,35381915.206
IND,X,2025,83,1031427057.322
IND,X,2025,04,973461865.157
IND,X,2025,07,2283216273.565
IND,X,2025,21,1917487565.189
IND,X,2025,24,1984241892.025
