country_code,year,bank_npl_pct_loans,exports_pct_gdp,external_debt_pct_gni,external_debt_service_pct_exports,fdi_net_inflows_pct_gdp,fiscal_balance_pct_gdp,food_imports_pct_merch_imports,fuel_exports_pct_merch_exports,imports_pct_gdp,interest_payments_pct_revenue,private_credit_pct_gdp,remittances_pct_gdp,unemployment_rate
ISR,2010,,33.5712633456599,,,2.91791645550029,-3.94775250398531,7.33456393323271,0.86528471011638,32.1457670493261,11.9768235748665,67.0209708441445,0.238748873153953,8.48
ISR,2011,,34.2274243361125,,,3.23187455100204,-3.66965962799645,7.24344911239348,0.971529018503775,34.7735478331397,11.9221448754195,67.4637001049575,0.222081660467562,7.139
ISR,2012,3.45440510625779,34.7734390454533,,,3.42638899025665,-4.46542414192741,7.10744517185122,1.70032816426379,35.3024648732099,10.7937506314723,66.3710636674816,0.26024794777004,6.762
ISR,2013,2.90140768348366,32.8527519137225,,,3.9732882944923,-3.89223300164066,7.48405216127304,1.57983966956452,31.374418442059,10.3732727667444,64.7680421108357,0.256605266557541,6.137
ISR,2014,2.16639379251708,31.5531969734526,,,1.92409260277085,-2.27191838510074,7.72744981528175,1.14301444001863,30.2858558244869,7.17029754497307,65.0728810341114,0.273239026232895,5.789
ISR,2015,1.8448062230203,30.9258891134922,,,3.7432820780929,-1.31274138688426,8.42692831263779,0.791842717525683,28.0942665991862,6.10841905983519,65.8537521095593,0.28169880037588,5.176
ISR,2016,1.6065430145001,29.7752716268816,,,3.73360294740648,-1.89032436845042,8.43285851538021,1.38774761271954,28.1780335374756,6.26518904660342,64.9008451275146,0.300046136097047,4.723
ISR,2017,1.29067074436065,29.0661275196759,,,4.72701516315835,-1.24892920960319,8.74423157968572,1.43726242593619,27.3858098637803,6.23249250988448,64.8424704014193,0.277366726637417,4.14
ISR,2018,1.21092611547296,29.7580333991368,,,5.73001193313582,-3.50146044350588,8.41916293079596,2.26461032824839,29.1153679363257,7.19324332665917,65.6306954870958,0.272085346668133,3.917
ISR,2019,1.38801645888401,29.0853955837603,,,4.34923898223678,-3.76841835224781,8.73662822514067,2.05400326279715,27.442766261022,6.45566676110216,64.6830724126458,0.238823006229779,3.731
ISR,2020,1.3749571925134,27.1546338087038,,,5.10300458684,-10.7435823954351,10.053818979815,,23.9857646464416,6.19116301781715,67.9389454861554,0.25132091340091,4.169
ISR,2021,1.05034256985074,28.8185860359887,,,3.86941902029446,-3.68726947366334,9.42348713145627,,25.9998176202801,8.20472787897771,69.2009240511496,0.251176646676986,4.812
ISR,2022,0.711449035516496,31.3653023276254,,,4.35745092445992,0.171425191763849,9.36066373895247,5.31969619319333,29.2705404990247,9.73112216641699,70.1452401316966,0.240917993734642,3.695
ISR,2023,0.971523456197714,30.3284744013966,,,3.14968991459396,-5.25987663182486,9.99506959636049,,27.6493079272484,9.0133461915012,69.3907873036217,0.19285405864081,3.371
